,fid,mean_cruise_altitude,distance,mean_cruise_tas,takeoff_mass
22336,44cdcd_16925,33842.91455160744,1092.294469627257,448.51703486944666,68782.63484215879
22337,44cdcd_16928,37663.88376383764,1343.268591662119,435.9935300456998,60428.67299736543
22338,44cdcd_16934,34974.55035971223,923.9885946055632,433.2683251684874,65892.43691027303
22339,44cdce_16951,33723.09501411101,937.050589910438,431.786937815893,68791.89825606193
22340,44d068_17156,34999.077238550926,1157.4952409886744,451.7316142738144,66236.44702763775
22341,44d068_17161,36880.05702280912,1238.2839395613369,437.21354469390144,62050.65209052572
22342,44d076_17182,35896.13568588469,1430.7358586082078,440.6903813311059,64642.66176288987
22343,45202a_17316,34813.04841149773,1467.2204648068532,451.6573614937186,67195.21227192025
22344,45202a_17319,35986.702392821535,1559.1047948329908,446.9014069556644,64654.567053384744
22345,45ac2c_17392,36170.26524541398,1436.722614014744,436.1303882064883,64022.71049332684
22346,45ac2d_17395,35172.46583143508,2947.377703053662,439.2499308666073,68906.96506441486
22347,45ac34_17452,37184.3910806175,1474.8007224127334,437.6341631389125,61756.55419075901
22348,45ac34_17454,38002.64976958525,1667.5277338245098,444.2604059489265,60205.86985848729
22349,45ac39_17473,36706.33633921719,2852.037413373445,438.0492087381887,65217.1548698344
22350,45c86a_17559,36915.85175552666,2254.950104667341,438.1270606806341,63711.65117734295
22351,461f62_18161,34990.18545721631,1680.3809691989468,438.243923221289,67153.48773981746
22352,461f62_18168,35240.21110831868,2452.169344118689,454.6731455404805,67902.08040695719
22353,461f62_18172,38857.35614829727,2344.745827616383,443.85236569861365,59402.15617384057
22354,461f63_18175,35119.48268206039,3689.7759849295576,449.90306976730966,70301.77163879195
22355,461f63_18177,37909.93150684932,1220.917201263836,463.71834473420455,59653.21807177192
22356,461f63_18179,34969.056706652125,915.57658414709,464.2552271067377,65890.64249778062
22357,461f63_18180,37942.46931067044,979.7163272525192,459.8647677256731,59164.82432204099
22358,461f64_18195,38694.4826400825,1859.4449700835255,445.2302421467968,58944.446712301724
22359,461f65_18199,37792.97350791717,2089.9501472297866,449.1108913711204,61412.24323753908
22360,461f65_18205,38807.283802333564,1853.418336615278,449.65480980069816,58674.785785963686
