,fid,mean_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach,max_cruise_altitude,pred,error,error_percent
309,ac2-468,37000.87760617761,2883.488298857853,69254.48407592774,59384.31395874024,442.4036955268351,0.4881266409266409,37018.0,64553.03158032542,-4701.452495602323,6.788661497279867
310,ac2-177,37938.852611940296,975.8724853923692,63267.06470336914,59511.31982421875,437.9751374602889,0.7039999999999998,37946.0,59045.08998957281,-4221.974713796335,6.6732584063940354
311,ac1-033,38090.94239674014,2792.409316272236,64482.69227294922,55211.264093017584,442.2220217173042,0.7581907760696424,39008.0,61883.460513508064,-2599.231759441158,4.030898319876056
312,ac2-283,36998.66707844348,1440.5530189845117,68401.73040771484,62704.61015625,443.8439108863622,0.7598418777022854,37022.0,62025.36359650231,-6376.366811212531,9.321937870877836
313,ac2-392,36946.41144200627,2966.329179023144,66641.79198608399,56717.19078369141,443.5695590960675,0.7567163009404387,36958.0,64823.840362886316,-1817.951623197674,2.7279452863111713
314,ac1-584,37526.00165975104,985.608061121569,62505.02951049805,58712.99724121094,440.1899537443899,0.0227053941908713,38008.0,60012.702704765106,-2492.3268057329406,3.9874020142880524
315,ac1-324,35999.858536585365,1998.44684765481,63974.66881103516,57261.501635742185,439.9449735810686,0.7439999999999999,36014.0,65304.222968861126,1329.5541578259654,2.0782509429679563
316,ac2-080,36942.79020979021,1621.2078169820525,67730.41369018555,61942.57496337891,445.3690431969689,0.7538216783216782,36954.0,62471.11124803878,-5259.302442146771,7.765052884814828
317,ac2-444,38942.72904404303,2897.825869654076,61815.56909790039,52780.00895385743,443.2621870030897,0.7600032474122183,38958.0,60107.39214499522,-1708.1769529051744,2.763344215435192
318,ac2-025,35043.21589352124,2812.00602733971,68184.00606689454,58495.27290039063,435.9707463387724,0.7599999999999999,38000.0,68934.76664659979,750.7605797052529,1.1010801843597902
319,ac1-198,36999.85436893204,1210.3279783824637,62613.89168090821,58132.39899902343,440.3285216786813,0.72,37014.0,61618.52032965599,-995.3713512522154,1.5896973092246192
320,ac1-329,35999.8717948718,1345.8503974564237,57061.92098999024,52435.278747558594,431.2442530204221,0.7279999999999999,36014.0,64158.70207088915,7096.781080898909,12.436982418001351
321,ac1-217,33001.670718232046,1119.0621523941095,69091.1908203125,64555.26705322266,441.7029022213656,0.6159999999999999,33010.0,70663.50882340767,1572.3180030951626,2.2757141459384256
322,ac1-547,37997.771704180064,1302.5307632871456,60327.78610229492,55810.00603027344,443.76061715710847,0.7019807073954984,38018.0,59482.81527588726,-844.9708264076617,1.4006329106373725
323,ac2-481,34945.8805488297,1080.7554796545728,65081.43421020508,60890.24064941406,438.35189451942335,0.7599999999999999,34950.0,66120.03410326148,1038.599893056402,1.5958466583601265
324,ac1-567,36995.27380248374,1149.380516903779,64010.95620117187,59583.89460449219,443.2425318765187,0.7599999999999999,37016.0,61522.086417687606,-2488.869783484268,3.8881934143622483
325,ac1-327,36916.97142857143,1263.0297582315184,66587.3609008789,61488.982586669925,440.5145465580281,0.7359999999999999,37010.0,61901.85164591319,-4685.509254965713,7.036634567843141
326,ac2-421,37001.23809523809,1443.9443532824414,70778.55446166993,55465.2758239746,445.2854666489628,0.7606810966810965,37022.0,62025.396982658625,-8753.157479011308,12.36696276942414
327,ac2-485,35497.69723435226,2777.992307202541,68873.46647949218,59112.15853271485,437.978865214693,0.7600077632217369,35958.0,67828.6915699235,-1044.7749095686886,1.5169483445120067
328,ac1-482,37993.66050295858,1845.499830623016,66805.08524169921,59674.61307983399,443.3459087543167,0.776,38006.0,60445.344139826935,-6359.741101872278,9.51984580045499
329,ac1-511,36999.34610962054,1738.4108652567447,65081.43421020508,59039.58375244141,444.6477590775945,0.5048524338827136,37010.0,62546.62455469863,-2534.8096555064476,3.894827589876588
330,ac1-601,36999.91726990693,1453.4862308492582,68020.7128112793,62595.74798583984,443.6278934549935,0.7680000000000001,37014.0,62045.18665380571,-5975.526157473592,8.784862596268942
331,ac2-093,34909.230041395625,2900.1893883111165,69399.63363647461,59293.59548339844,442.4968457607587,0.7536242854326828,35012.0,69398.03449454412,-1.5991419304918963,0.002304251257100916
332,ac2-099,35991.920529801326,1063.6175938964711,56934.91512451172,53088.451770019536,427.7109472691674,0.7159629139072846,36010.0,63681.6106273458,6746.695502834082,11.849838518384798
333,ac1-248,37998.27240143369,1428.8924852608104,57805.81248779297,52925.15851440431,433.8165373247188,0.6479999999999999,38014.0,59703.462872545526,1897.6503847525528,3.2828020281754284
334,ac2-251,38000.4251637044,2605.5919904983466,66968.37849731445,58313.83594970704,441.226937184573,0.7280130963517305,38010.0,61763.94516443378,-5204.433332880668,7.77147879291922
335,ac1-380,36998.17763394462,1805.1275278151504,67857.41955566406,61507.12628173828,442.5374055026596,0.7599999999999998,37010.0,62666.42129817925,-5190.998257484811,7.649860975374384
336,ac2-108,33000.895569620254,1444.9352571757786,67639.69521484376,62214.7303894043,436.7891406584192,0.76,33008.0,71237.29246119653,3597.5972463527723,5.318766199235132
337,ac1-053,37000.14625627592,2738.379442397535,66859.5163269043,57896.53096313476,442.8276353547077,0.7597537655533726,37014.0,64300.00852954072,-2559.507797363578,3.8281877255125023
338,ac1-364,36996.01530823335,2583.7849562217043,64990.71573486328,56608.32861328126,441.3159864927747,0.7599966901117087,37014.0,64038.162567102016,-952.5531677612671,1.4656757615154012
339,ac1-544,37998.28360710694,1880.9227063203823,64047.243591308594,57660.66292724609,443.6547497979436,0.744,38014.0,60496.8772862834,-3550.3663050251926,5.543355351372199
340,ac2-261,37996.46153846154,1349.9914564060905,65480.59550170899,60418.50457763672,440.1149050498688,0.7589743589743588,38006.0,59569.138594409626,-5911.456907299362,9.027799551922337
341,ac2-463,32998.69071373753,1035.2855855273162,67766.70108032227,63575.50751953125,435.498609206454,0.7272325402916345,33018.0,70523.31836786718,2756.617287544912,4.067805048201415
342,ac1-034,36000.89986091794,2582.895476423741,70070.9503540039,60672.51630859375,439.6773196853358,0.773913769123783,36016.0,66327.69725764445,-3743.253096359447,5.342089806757637
343,ac2-249,35997.384898710865,1710.6638519014527,71939.75094604492,65444.30811157226,442.3926675546381,0.7599999999999999,36018.0,64804.77800597579,-7134.9729400691285,9.917983932722237
344,ac2-354,33949.46221441125,1364.7719276233297,62341.73625488282,57207.07055053711,425.3046211849766,0.7599999999999999,33966.0,68912.65854457994,6570.922289697126,10.540165681032775
345,ac2-059,37941.22612172368,1581.5889984835485,61525.26997680664,56154.73623657227,438.6974337524276,0.7439999999999999,37954.0,60102.828252523876,-1422.4417242827622,2.311963401085414
346,ac2-105,36944.3591606134,2936.5423194785662,67313.10870361328,57515.513366699226,442.7696478755617,0.7602195318805487,36962.0,64776.28109750901,-2536.8276061042707,3.768697739505971
347,ac2-189,37994.07761732852,1028.0811397933228,58458.98551025391,54648.80954589844,435.5102957029594,0.7730108303249096,38018.0,59009.584023356656,550.5985131027483,0.9418543758447047
348,ac2-215,37938.89812889813,1334.5650479760811,63502.93273925781,58676.70985107422,439.0659479977022,0.696,37948.0,59674.59155657784,-3828.341182679971,6.028605321897634
349,ac2-431,36946.87042682927,1666.0876522368594,64791.13508911133,59112.15853271485,442.7320876462648,0.7599999999999999,36962.0,62540.493930890356,-2250.6411582209766,3.4736868788076145
350,ac2-171,33952.248762376235,1338.6169010457488,62214.7303894043,57261.501635742185,413.67291568541617,0.6570099009900989,33970.0,68860.33352832685,6645.603138922554,10.68171974278033
351,ac2-128,34999.42373962986,1765.2133692745383,72257.26560974121,65843.46940307617,443.995155459364,0.744,35016.0,67198.17553526898,-5059.090074472231,7.001496710097206
352,ac1-214,33998.7868852459,996.4130571099314,63103.77144775391,59021.440057373045,430.0034155386521,0.6799999999999999,34010.0,68152.52283624296,5048.75138848905,8.000712592383023
353,ac1-112,39000.11296162201,1216.7307400774275,62541.31690063477,58150.5426940918,443.9251010408112,0.76,39020.0,57024.479832841826,-5516.8370677929415,8.821107935028065
354,ac1-377,33001.62556701031,1713.2122567320284,69091.1908203125,62813.47232666016,442.4759747740604,0.7279999999999999,33010.0,71706.5133694258,2615.3225491132907,3.785319833197024
355,ac2-478,35946.34930313589,1696.950100024223,62958.62188720704,56953.05881958008,436.0722820315714,0.7439999999999999,35958.0,64898.207902653085,1939.586015446046,3.080731371345603
356,ac1-273,39000.349809885935,1131.4678333823745,61688.56323242188,57152.63946533203,445.7013650147318,0.7601946768060837,39020.0,56874.274137879416,-4814.289094542466,7.804184183061347
357,ac2-491,38998.70699831366,2686.015896655468,65335.445941162114,56535.75383300781,446.1827579975596,0.4566998313659359,39012.0,59606.72566242269,-5728.720278739427,8.768165880276428
358,ac2-374,36947.4510033119,2903.83736758958,64083.53098144531,54830.24649658203,440.5699605182487,0.762345606857588,36964.0,64711.7562267124,628.2252452670946,0.9803224567151121
359,ac2-139,35945.31835892735,2490.7459953319567,64936.284649658206,56699.04708862305,440.5973825572579,0.7600165024066008,35962.0,66293.91661304826,1357.6319633900566,2.0907139524761873
360,ac2-482,37999.121915820026,1123.2758974876026,61216.82716064453,57152.63946533203,443.3190915309787,0.7279999999999999,38016.0,59165.06390567699,-2051.76325496754,3.3516327946617115
361,ac1-132,36999.75878704342,1197.8400385851216,64863.709869384766,60128.20545654297,440.1783188257834,0.7440110268780151,37010.0,61596.82054411608,-3266.889325268683,5.036544058067565
362,ac2-449,36999.01272264631,1650.3918552589498,64791.13508911133,59094.01483764648,442.3139320136715,0.7599999999999999,37018.0,62392.89399950727,-2398.24108960406,3.70149571589633
363,ac1-494,38503.91416837782,2686.655818966537,63738.80077514648,54975.396057128906,440.7412191925253,0.7582045174537986,39010.0,60747.03116440156,-2991.769610744923,4.693796516974158
364,ac2-133,38999.56438026474,1308.2365258142852,62196.586694335936,57551.80075683594,443.26687126718326,0.7599999999999999,39014.0,57186.36125306517,-5010.2254412707625,8.05546687938589
365,ac1-111,36000.28209366391,1345.618508759389,63339.639483642575,58604.13507080078,440.24941469996617,0.1313851239669421,36014.0,64157.35039289012,817.7109092475439,1.2909939429931825
366,ac1-145,33000.89845758355,1112.6834244252057,65117.7216003418,60654.3726135254,438.24687943555375,0.7414704370179948,33016.0,70654.09036925796,5536.36876891616,8.502092261297882
367,ac1-500,36001.45320855615,1159.757913869482,60872.0969543457,56699.04708862305,435.3836402855264,0.0,36014.0,63828.41645160176,2956.3194972560595,4.856608602580769
368,ac1-006,35996.9820385198,2553.735402692971,69798.79492797851,60890.24064941406,440.5669070408461,0.7599999999999998,36012.0,66285.53329091192,-3513.261637066593,5.033413027677243
369,ac2-213,36999.38436679458,2927.3529896802443,69127.47821044922,59112.15853271485,446.2203103879806,0.7746119975762471,37014.0,64633.46440127738,-4494.01380917184,6.501052729698059
370,ac2-299,37994.444299106166,2708.2477638916785,67675.98260498047,58495.27290039063,441.165585849784,0.7368336603444514,38014.0,61957.90492320724,-5718.077681773226,8.449197871494837
371,ac1-028,34001.16525662719,1117.2661482950098,54757.6717163086,50893.06466674805,409.1951138450154,0.6960451212633952,34014.0,68359.17818826197,13601.50647195337,24.839453624728172
372,ac2-047,37943.66828087167,946.9282582493672,56862.34034423829,53451.32567138672,435.0762885515509,0.7679999999999999,37950.0,58983.197411411325,2120.857067173034,3.7298096672307204
373,ac1-077,32992.40013449899,1927.846532511012,68038.85650634766,61126.10868530274,450.2052141867616,0.7689226630800269,33010.0,72104.49700875267,4065.640502405018,5.97546859422265
374,ac2-106,35999.861086765995,2611.3368686198764,70152.59698181153,61144.2523803711,437.9339790064848,0.7599999999999999,36014.0,66380.01151594802,-3772.585465863507,5.3776846876269255
375,ac1-076,38000.44003451251,1652.025269636416,63412.21426391602,54685.09693603516,444.040305652708,0.7837963761863675,38018.0,60090.13305330466,-3322.0812106113663,5.238866437915507
376,ac1-368,36999.30396986381,1956.8124444725336,62450.59842529298,55900.72450561523,441.8379636973606,0.7700747609388581,37014.0,62930.0777918782,479.4793665852194,0.7677738543351196
377,ac2-375,33001.355450236966,1418.250804665585,68365.44301757813,62958.62188720704,438.0591489804521,0.7439999999999999,33014.0,71189.39493717754,2823.951919599407,4.130671571708111
378,ac1-321,36999.61519903498,2844.513752821641,64809.27878417969,55483.419519042975,442.90728078978776,0.1092480900683554,37022.0,64487.526779700915,-321.7520044787743,0.4964597824799677
379,ac2-020,33153.19420989144,2638.7609720184832,69526.63950195313,59964.91220092773,445.71556742945086,0.7491705669481301,36934.0,72982.1489250193,3455.5094230661634,4.9700509730073925
380,ac1-313,38996.265109608685,2795.97092219838,62958.62188720704,54177.0734741211,443.9884981394449,0.7361327596803933,39026.0,59805.34972986461,-3153.272157342428,5.008483449640376
381,ac2-384,37997.89957366177,1556.3392152460744,63303.35209350586,57932.81835327149,438.8898961636716,0.736,38006.0,59928.02611677906,-3375.3259767268028,5.331986166768994
382,ac1-455,37999.876063183474,1291.3095599161538,62414.31103515625,57823.95618286133,443.07256699920737,0.7959756986634264,38018.0,59458.273953094686,-2956.0370820615644,4.73615270766429
383,ac2-004,34957.10665483585,3077.66749106251,68565.02366333008,58150.5426940918,440.77423701232914,0.7523960958296361,36898.0,69599.33016432729,1034.3065009972051,1.508504549018879
384,ac1-451,32999.42343268242,1439.643325843327,67821.13216552735,62341.73625488282,438.6017765507454,0.776,33010.0,71231.3929954027,3410.2608298753476,5.028315984982541
385,ac2-287,37996.105748135145,2691.912682533913,69091.1908203125,59946.76850585938,446.7830618592184,0.7758051777095216,38014.0,61925.407035986194,-7165.783784326311,10.371486870102697
386,ac2-119,38056.55868196964,3003.269968943703,65008.85942993165,55447.13212890625,445.10140572986415,0.7671395779340985,38950.0,62332.74334968031,-2676.116080251333,4.1165405818813445
387,ac2-151,37944.1806399352,1701.1942285035684,58513.41659545898,53034.02068481446,436.4369657503491,0.0,37954.0,60305.96677014159,1792.5501746826121,3.063485742211344
388,ac1-279,36998.66773882277,2049.118474478638,64863.709869384766,57842.099877929686,442.4484004869825,0.728,37010.0,63093.56566547477,-1770.144203909993,2.7290209077996153
389,ac2-022,34632.33910034602,3208.8752265037515,69145.62190551759,58386.41072998048,440.7820860265314,0.7359999999999999,34958.0,70577.3625988616,1431.740693344007,2.070616553713806
390,ac2-379,36999.01206581353,1749.250440899026,66732.51046142579,60545.51044311524,444.3938283842498,0.7359999999999999,37014.0,62566.420142627656,-4166.090318798131,6.242969566095235
391,ac2-406,34950.88346281909,805.5548937492014,54685.09693603516,51600.66877441407,422.5329819326551,0.6479999999999999,34964.0,65625.46123108456,10940.364295049396,20.006116671688957
392,ac2-101,34949.49723374827,1847.9451371564453,62051.43713378907,55791.86233520508,431.2870247918773,0.7280000000000001,34962.0,67458.3409496366,5406.903815847523,8.713583545518375
393,ac1-082,37244.08843537415,1005.9147017075736,57334.076416015625,53596.47523193359,443.5930008383047,0.7537596371882086,38010.0,60697.40719739199,3363.3307813763677,5.866198588378864
394,ac2-342,35941.68775020016,1171.9190083014498,68238.43715209962,63466.6453491211,441.6259051941176,0.7672185748598878,35958.0,63987.3631119897,-4251.074040109917,6.229735347886871
395,ac2-295,36999.75415715683,1756.0004844442176,66678.0793762207,60454.79196777343,445.81721623463983,0.7532833387675252,37018.0,62576.55982013549,-4101.519556085215,6.1512263017400794
396,ac1-445,37001.60935910478,1254.1718461862924,62441.52657775879,57969.10574340821,441.0846893957776,0.7599999999999999,37018.0,61691.43806538361,-750.0885123751796,1.2012654934710638
397,ac1-220,36931.92355889725,1139.5467554487454,58622.27876586914,54576.234765625006,432.815167349926,0.7591779448621553,38010.0,61650.679319113915,3028.4005532447773,5.165955020854566
398,ac1-258,37988.61799217732,1143.821126764084,55501.56321411133,47953.78606567384,422.3463187083604,0.7751134289439373,38010.0,59225.31018668419,3723.746972572859,6.709265031342563
399,ac1-201,36675.15169491526,2681.296522941612,68782.74800415039,59565.75090942384,441.8933709836684,0.7605711864406779,37006.0,64948.06053809586,-3834.687466054529,5.575071623807677
400,ac1-513,33003.476744186046,1091.940220147633,64446.4048828125,60146.34915161133,435.4581478671341,0.6799999999999998,33012.0,70611.7441125726,6165.339229760102,9.566614679237698
401,ac1-306,33999.05505661851,1555.0404808338471,65571.31397705078,59874.19372558594,429.82040005718886,0.7659851620460756,34026.0,69132.45370802941,3561.139730978626,5.43094154285971
402,ac2-300,32952.14029720279,3009.450331841099,71576.87704467773,60708.80369873047,439.08179896938094,0.7593234265734264,32966.0,74095.70788692638,2518.8308422486443,3.5190566370706695
403,ac2-361,36192.60681362725,2625.639981224608,68038.85650634766,59094.01483764648,437.5184470041811,0.7592176352705409,37988.0,65961.3509419328,-2077.5055644148524,3.0534104643881435
404,ac1-552,35995.36522911051,2671.79021502642,73354.95916137696,63394.07056884766,442.1127184014642,0.7633243486073674,36014.0,66496.4751483577,-6858.484013019261,9.349720988775912
405,ac1-179,36932.87291399229,1262.7543294652105,64500.83596801758,59765.33155517578,441.2162089790496,0.7361848523748394,37006.0,61864.75753497143,-2636.0784330461465,4.086890337906989
406,ac1-441,32999.78549450549,1527.7766442440318,65553.17028198243,59983.05589599609,441.97819611384193,0.348458901098901,33026.0,71385.25817469531,5832.08789271288,8.896728972261245
407,ac2-003,36125.64768895061,2931.878441861863,73772.26414794922,62740.897546386725,442.5911629818178,0.7655655623884149,38004.0,66653.04839561312,-7119.215752336095,9.650260615640873
408,ac1-152,35995.67363420428,2592.918244830263,67113.52805786133,58204.97377929688,437.6990511910148,0.7592038004750595,36010.0,66357.32259670272,-756.2054611586063,1.1267556378598522
409,ac2-376,37942.72205128205,1336.9913832043262,63321.49578857422,58604.13507080078,440.5053788479557,0.7438564102564102,37962.0,59670.046480852034,-3651.449307722185,5.766524088303447
410,ac2-367,36997.26030085023,1907.9073980902872,70524.54273071288,63720.65708007813,445.10600397672135,0.6906605624591236,37016.0,62848.94090121101,-7675.601829501873,10.883589644543996
411,ac1-067,38060.60013046314,1205.9547434605292,62251.01777954101,57914.674658203134,443.2327467639213,0.4950293542074363,39002.0,59168.64467261061,-3082.373106930405,4.9515224278685395
412,ac1-343,34734.20236713855,2514.48396827213,63684.369689941406,55174.97670288086,428.13929305163816,0.7599999999999999,35996.0,69123.9865132725,5439.616823331089,8.541525730434051
413,ac2-334,36945.79954816184,2792.1638327166056,68129.57498168945,58458.98551025391,447.4199433854685,0.7599999999999999,36960.0,64519.539968927216,-3610.035012762237,5.298778120562872
414,ac1-251,33002.035489833645,1750.2726279398014,65535.026586914064,59166.589617919926,433.1072553970309,0.7039999999999998,33024.0,71770.62096504595,6235.594378131886,9.514903255379162
415,ac2-208,37942.23491928632,2681.316942308711,66088.40928649902,57334.076416015625,442.1704302860055,0.7638980458793543,37962.0,62030.8375966692,-4057.571689829827,6.13961167114781
416,ac2-044,36942.48877284595,1563.3495042255058,68238.43715209962,62414.31103515625,446.78194795197663,0.6385712793733682,36954.0,62370.24764208321,-5868.189510016411,8.599536793224834
417,ac1-049,37001.27044025157,1100.876316721021,66297.06177978516,61942.57496337891,440.2835446321528,0.7576855345911948,37012.0,61423.14158977948,-4873.92019000568,7.351638306679529
418,ac1-026,30013.43669250646,988.6695808644876,57551.80075683594,53741.62479248047,431.30509194432005,0.728,30022.0,77314.56954430361,19762.76878746767,34.33909717433172
419,ac1-483,36999.88657481576,1840.397115327659,63230.77731323242,57116.35207519532,443.1255128674811,0.1672028196090996,37018.0,62724.39478092677,-506.3825323056517,0.8008481847331016
420,ac2-057,36946.33909774436,3017.147774708614,66333.34916992187,56535.75383300781,444.7093007769204,0.7839849624060151,36960.0,64913.207856942274,-1420.1413129795983,2.1409160411028147
421,ac2-034,35948.60441426146,1580.9304132022871,56136.59254150391,51001.92683715821,425.5222904555805,0.7679999999999999,35962.0,64689.36867426759,8552.776132763684,15.235652442638536
422,ac2-012,37941.68008474576,1503.2545649983974,61761.13801269532,56426.891662597656,438.7931372168709,0.7439999999999999,37950.0,59964.28410491285,-1796.8539077824753,2.909360101838024
423,ac2-455,36998.84627092847,1031.646686820159,64827.42247924805,60726.94739379883,442.1037922526917,0.6937656012176558,37012.0,61307.20537867994,-3520.2171005681157,5.430135837492188
424,ac2-094,35999.49936034115,2636.856502364189,71794.60138549806,62541.31690063477,439.26602027613137,0.7199999999999999,36014.0,66425.63847081306,-5368.962914684991,7.478226511568152
425,ac1-012,36826.92480553155,1048.3097802197108,59221.020703125,55356.41365356446,432.5752503140764,0.664,38006.0,61732.27578686802,2511.255083743017,4.240479231744315
426,ac2-149,36943.28515625,1208.709959935472,65789.0383178711,60962.8154296875,440.51330127137385,0.7599999999999999,36964.0,61745.921919998946,-4043.1163978721597,6.145577593545514
427,ac2-383,32952.910874200425,1685.9444014690312,63829.51925048829,57842.099877929686,432.56564115908367,0.736,32962.0,71770.8084896688,7941.289239180507,12.441405375491305
428,ac2-413,34249.25516528926,2145.321765532026,70742.2670715332,63230.77731323242,442.3722643444447,0.6880000000000001,34956.0,69592.51724297303,-1149.749828560176,1.6252657373809796
429,ac2-317,37999.67362016514,2638.738758420505,66723.4386138916,58114.25530395508,441.2601692566945,0.7600034767492393,38014.0,61823.857377885055,-4899.5812360065465,7.343118606879577
430,ac2-386,35935.45974576271,2084.3993044521867,61906.28757324219,54685.09693603516,448.0766681285931,0.7700296610169491,35962.0,65603.36174622644,3697.0741729842484,5.97204955734131
431,ac2-474,36944.84666986104,2542.597517986524,65281.01485595704,56826.05295410156,442.8112892786973,0.74941063727839,36958.0,64083.6747247255,-1197.34013123154,1.8341322264573836
432,ac1-134,30010.237735849056,1353.9358480239875,62831.616021728514,57769.52509765625,407.80517945913925,0.7258566037735849,30014.0,77963.07969980723,15131.463678078719,24.08256326376507
433,ac1-218,37971.27155172414,973.907201126384,62124.0119140625,58186.83008422851,439.134059500005,0.6159999999999999,38014.0,58967.00087973739,-3157.0110343251145,5.0817887271869635
434,ac1-435,32998.02780603594,1952.30791717884,69327.05885620117,62033.29343872071,455.3359566764525,0.7764910139030178,33010.0,72134.47679694675,2807.4179407455813,4.049526962580013
435,ac2-276,33949.236377590176,1607.555417981256,63992.81250610352,58277.54855957032,429.55952921335006,0.7439999999999999,33966.0,69339.33182891463,5346.519322811109,8.354874732691533
436,ac1-022,38000.43700265252,1815.4964757140497,62124.0119140625,55701.14385986329,437.2824805014351,0.7759999999999999,38014.0,60377.07799165898,-1746.9339224035211,2.8120107967593797
437,ac1-027,32998.74684484039,1212.637810203834,61960.71865844727,57352.22011108399,430.9621306709471,0.7199821826280622,33010.0,70834.49218580796,8873.773527360689,14.321611691233835
438,ac1-522,34002.18152085037,1033.9227669754364,57207.07055053711,53378.75089111329,417.0256143102174,0.0,34016.0,68210.54731836532,11003.476767828215,19.234469903694283
439,ac2-002,37001.50649975927,2659.5509728714496,65226.58377075196,56499.4664428711,444.3781700884312,0.7770438131921039,37014.0,64158.51064221645,-1068.0731285355068,1.6374813255426663
440,ac1-030,36999.11169513797,2040.7899280411464,62922.33449707032,55973.29928588867,440.5919195348007,0.0,37018.0,63077.9245840864,155.590087016084,0.2472732270022949
441,ac2-274,33998.48628048781,999.4830654579024,58531.56029052735,54757.6717163086,427.8537815773303,0.7120365853658535,34012.0,68158.60365954213,9627.043369014784,16.447611034508522
442,ac1-571,34999.99750623442,2016.958327571365,72266.3374572754,64863.709869384766,443.23896669049327,0.704,35018.0,67638.73775661273,-4627.599700662671,6.40353429201882
443,ac2-441,36942.71308016877,1072.4942463299058,66369.6365600586,61960.71865844727,442.49170494909407,0.76,36960.0,61508.14213415008,-4861.494425908517,7.324877275031177
444,ac2-156,37996.58506856272,2571.969909059262,69018.61604003907,60273.355017089845,441.01806135950295,0.776,38014.0,61713.770164104746,-7304.845875934319,10.583877647874935
445,ac2-199,37999.76941866145,1324.1219293684512,63702.51338500977,58858.146801757815,439.1566520403692,0.728,38018.0,59516.11442513004,-4186.398959879727,6.57179558140457
446,ac2-100,35995.62257958648,1796.647035294833,65371.73333129883,59311.7391784668,438.0932552500881,0.728,36014.0,64959.76014464891,-411.97318664991326,0.6302008003399044
447,ac2-165,33949.432671081675,1325.704272121301,63956.5251159668,59039.58375244141,425.7467432786681,0.768,33958.0,68844.15183664823,4887.626720681437,7.642107997298367
448,ac2-203,37999.252358490565,1809.0909146328213,66206.34330444336,59783.47525024415,446.4205690082457,0.7759999999999999,38014.0,60368.56188568486,-5837.781418758503,8.817556033738397
449,ac1-270,37997.400207540646,1758.014643525009,65480.59550170899,59184.73331298828,441.4233331400122,0.776,38014.0,60283.17294470739,-5197.422557001599,7.937347724435326
450,ac2-124,35712.29869524697,2734.059057935652,73137.23482055664,63085.62775268555,438.5847530139616,0.5111910531220877,36014.0,67257.49042453119,-5879.744396025446,8.039331006226162
451,ac2-029,36999.30211927058,2772.9922238790323,68202.1497619629,58821.8594116211,443.97210614428695,0.7104011828486938,37010.0,64362.70719105526,-3839.4425709076313,5.629503738970016
452,ac2-234,37944.23136553369,1254.9741279316063,62813.47232666016,58186.83008422851,438.3917208380514,0.76,37958.0,59522.60816552906,-3290.864161131096,5.239105623737891
453,ac1-011,36206.3737704918,1143.131991489126,61724.8506225586,57370.363806152345,440.8830120979851,0.6639999999999999,37006.0,63327.43608678003,1602.5854642214254,2.596337533518028
454,ac2-458,35000.77394209354,1300.3313335650182,61997.00604858399,57188.92685546875,435.1251932367612,0.76,35012.0,66379.06814408531,4382.062095501315,7.068183408836402
455,ac1-075,36996.55509355509,1761.6719804556826,69671.7890625,63357.78317871095,446.518248719504,0.7524074844074842,37014.0,62593.88022939836,-7077.908833101639,10.158930792996154
456,ac2-350,37999.2673920211,1783.6282722376047,60309.642407226565,54431.085205078125,438.3178672296333,0.7599841740850642,38014.0,60323.83317224441,14.190765017847298,0.023529844402040256
457,ac2-435,35719.813273340835,1065.2731070512857,67639.69521484376,63230.77731323242,444.4578451764362,0.7668931383577053,36948.0,64311.000453299,-3328.694761544757,4.921214903425916
458,ac2-054,36942.81468218442,1091.5411124980596,63593.65121459961,59420.60134887695,445.47619995919854,0.7759999999999999,36954.0,61541.34082038133,-2052.310394218279,3.227225289035011
459,ac2-417,33000.57076566125,1924.517113960968,69508.49580688476,62505.02951049805,438.59542197121954,0.6962598607888631,33010.0,72079.84135611523,2571.345549230464,3.6993255563671315
460,ac1-202,38644.834912043305,2701.349531861931,64428.26118774415,55537.85060424805,443.7044545823896,0.7787171853856562,39014.0,60448.3750334497,-3979.8861542944505,6.177236636414958
461,ac1-554,35994.79542203147,2710.441163268049,72030.46942138672,62341.73625488282,440.5811767306524,0.7456676885346413,36014.0,66565.63032736155,-5464.83909402517,7.586843648144535
462,ac1-148,38001.84582441113,1103.4786492332903,56100.3051513672,52199.41071166992,437.958714880231,0.7379357601713061,38014.0,59124.042796345384,3023.7376449781805,5.389877357742839
463,ac1-449,35000.157549234136,1121.6502869687574,64555.26705322266,60309.642407226565,439.637513742126,0.6219635302698759,35018.0,66066.85178393239,1511.5847307097283,2.3415358648636686
464,ac2-179,33996.46551724138,973.683229803438,63992.81250610352,60110.06176147461,427.19316192658096,0.704,34012.0,68117.97017726033,4125.157671156812,6.446282808344081
465,ac2-064,35999.13956118525,2604.304034252204,69145.62190551759,60200.78023681641,437.6683577249008,0.7357683781949784,36014.0,66369.32811156922,-2776.2937939483672,4.01514039130629
466,ac1-577,36999.16703136397,1216.1546989195251,64319.39901733399,59710.9004699707,442.0829029508992,0.612288840262582,37014.0,61630.33034957375,-2689.0686677602425,4.180805027477857
467,ac2-223,36997.186392629344,1243.5511552619382,63974.66881103516,59348.02656860352,441.0009607947658,0.7599999999999999,37014.0,61682.978945751354,-2291.6898652838063,3.582183242015481
468,ac1-530,33895.45167853509,1282.1666402629571,63176.34622802734,58259.40486450196,430.51801259922894,0.6960406917599187,34010.0,68892.01374407455,5715.667516047208,9.047163784080201
