,ac,mean_cruise_altitude,max_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach
752,a320,33807.5,35200,2670,67180,60650,475.2,0.82
753,a320,34167.64705882353,35400,2380,65840,60050,474.5,0.82
754,a320,40621.42857142857,41000,3560,56470,48540,470.0,0.8200000000000001
755,a320,40936.36363636364,41000,1780,53130,49110,470.0,0.82
756,a320,33610.0,35200,2670,66510,60000,475.625,0.82
757,a320,36658.333333333336,39400,4250,65170,55130,471.59722222222223,0.819965277777778
758,a320,40957.89473684211,41000,2570,51120,45520,470.0,0.82
759,a320,39400.0,39600,500,53130,51920,470.0,0.82
760,a320,31924.1935483871,33600,3760,73870,64460,479.2258064516129,0.8200000000000001
761,a320,39934.84848484849,41000,4060,59150,49980,470.0,0.8200000000000001
762,a320,36010.71428571428,38500,3460,65170,56910,472.05357142857144,0.8199660714285715
763,a320,39491.42857142857,41000,4250,60490,50800,470.0,0.8200000000000001
764,a320,39043.75,39900,2280,59150,53850,470.0,0.819946875
765,a320,39960.9756097561,41000,2770,57810,51490,470.0,0.8199756097560974
766,a320,33972.916666666664,35600,3070,67180,59720,474.8333333333333,0.82
767,a320,33954.545454545456,34800,1780,65840,61440,474.95454545454544,0.82
768,a320,40268.96551724138,41000,3660,57810,49580,470.0,0.8200000000000001
769,a320,39607.692307692305,40700,2670,58480,52340,470.0,0.8199564102564103
770,a320,40933.333333333336,41000,900,51790,49730,470.0,0.82
771,a320,32282.352941176472,34200,4060,73200,63110,478.3970588235294,0.8200000000000001
772,a320,40804.28571428572,41000,4250,55800,46460,470.0,0.8200000000000001
773,a320,36577.142857142855,39200,4150,65170,55350,471.64285714285717,0.819977142857143
774,a320,36041.17647058824,38000,2380,63840,58120,471.70588235294116,0.8199235294117647
775,a320,40703.44827586207,41000,2180,55140,50210,470.0,0.8200000000000001
776,a320,32010.60606060606,33800,3960,73870,63980,479.0,0.8200000000000001
777,a320,32915.625,34000,2280,69190,63520,477.15625,0.82
778,a320,39154.166666666664,39800,1880,58480,54080,470.0,0.8199291666666667
779,a320,39783.333333333336,41000,4350,59820,49960,470.0,0.8200000000000001
780,a320,40964.583333333336,41000,3070,51790,45140,470.0,0.82
781,a320,34011.76470588235,35400,1390,65170,61730,474.7647058823529,0.82
782,a320,33238.88888888889,34400,2480,68520,62400,476.47222222222223,0.82
783,a320,40900.0,41000,1780,53800,49760,470.0,0.82
784,a320,40958.333333333336,41000,900,51120,49070,470.0,0.82
785,a320,33004.166666666664,33800,1880,68520,63820,476.9166666666667,0.82
786,a320,32571.666666666668,34300,3660,71870,62790,477.81666666666666,0.8200000000000001
787,a320,38694.444444444445,39200,1590,59150,55390,470.0,0.8199
788,a320,32054.41176470588,33900,4060,73870,63750,478.9264705882353,0.8200000000000001
789,a320,40929.032258064515,41000,2280,53800,48710,470.0,0.8200000000000001
790,a320,36226.0,38500,3170,64500,56950,471.8,0.8199639999999999
791,a320,37235.294117647056,38500,2380,62500,56840,470.47058823529414,0.8199529411764706
792,a320,33487.5,35000,3070,68520,61000,475.9375,0.82
793,a320,39409.09090909091,40000,1780,57810,53650,470.0,0.8199181818181818
794,a320,38100.0,38700,1690,60490,56470,470.0,0.8198649999999998
795,a320,40911.53846153846,41000,1980,53800,49340,470.0,0.8200000000000001
796,a320,34202.94117647059,36700,2380,66510,60700,474.47058823529414,0.8199235294117647
797,a320,38709.09090909091,40500,3960,61830,52680,470.0,0.8199727272727273
798,a320,39018.46153846154,40800,3960,61160,52060,470.0,0.8199815384615385
799,a320,40767.24137931035,41000,3660,55800,47700,470.0,0.8200000000000001
800,a320,33611.90476190476,35000,2770,67850,61060,475.6190476190476,0.82
801,a320,38747.72727272727,40000,2870,60490,53820,470.0,0.8199613636363636
802,a320,34820.0,35900,1090,62500,59810,473.1333333333333,0.8200000000000001
803,a320,40954.166666666664,41000,4350,54470,45010,470.0,0.8200000000000001
804,a320,40875.67567567567,41000,2570,54470,48720,470.0,0.82
805,a320,40255.1724137931,41000,2180,56470,51500,470.0,0.8199620689655173
806,a320,33276.470588235294,34600,1390,67180,63700,476.3529411764706,0.82
807,a320,39153.333333333336,39600,1290,57810,54760,470.0,0.8199666666666666
808,a320,31450.79365079365,33100,4250,76550,65790,480.22222222222223,0.8200000000000001
809,a320,32554.285714285714,34500,4150,72540,62250,477.87142857142857,0.8200000000000001
810,a320,33553.846153846156,34100,900,65170,62920,475.7692307692308,0.8200000000000001
811,a320,32225.0,33500,2870,71870,64680,478.59090909090907,0.82
812,a320,37220.0,37700,1290,61830,58690,470.0,0.8199666666666666
813,a320,40930.769230769234,41000,990,51790,49520,470.0,0.8200000000000001
814,a320,37780.0,38400,1690,61160,57120,470.0,0.8199200000000001
815,a320,33853.333333333336,34600,1190,65170,62210,475.2,0.8200000000000001
816,a320,36343.75,38900,3860,65170,56020,471.796875,0.8199750000000001
817,a320,36623.529411764706,38200,2380,63170,57480,471.02941176470586,0.8199382352941176
818,a320,35286.0,37900,3170,65840,58220,472.94,0.819948
819,a320,40989.0625,41000,3960,53800,45200,470.0,0.8200000000000001
820,a320,40490.0,40900,800,53800,51930,470.0,0.82
821,a320,38964.705882352944,39900,1490,58480,54960,469.88235294117646,0.8197411764705883
822,a320,40990.0,41000,4250,53800,44590,470.0,0.8200000000000001
823,a320,34623.07692307692,35400,900,62500,60280,473.53846153846155,0.8200000000000001
824,a320,32510.29411764706,34400,4060,72540,62480,477.94117647058823,0.8200000000000001
825,a320,35470.58823529412,37500,1490,63170,59530,472.2352941176471,0.8198764705882352
826,a320,41000.0,41000,4150,52460,43550,470.0,0.8200000000000001
827,a320,40393.333333333336,40800,1290,55140,52140,470.0,0.8199333333333334
828,a320,33925.0,34700,1690,65840,61680,474.95,0.82
829,a320,31917.5,33100,2670,72540,65800,479.225,0.82
830,a320,33176.470588235294,34300,1290,67180,63940,476.52941176470586,0.82
831,a320,33082.35294117647,34300,1490,67850,64110,476.7647058823529,0.82
832,a320,40258.13953488372,41000,2870,57140,50640,470.0,0.82
833,a320,40390.0,41000,4250,57810,48320,470.0,0.8200000000000001
834,a320,40683.82352941176,41000,4150,56470,47290,470.0,0.8200000000000001
835,a320,32250.0,33300,2380,71200,65230,478.47058823529414,0.82
836,a320,36328.57142857143,37900,2080,63170,58160,471.25,0.8199107142857144
837,a320,38173.913043478264,39500,2970,61830,54860,470.0,0.8199565217391303
838,a320,40798.529411764706,41000,4150,55800,46660,470.0,0.8200000000000001
839,a320,33865.625,35000,2280,66510,60930,475.15625,0.82
840,a320,39678.78787878788,41000,4060,59820,50600,470.0,0.8200000000000001
841,a320,32830.555555555555,34900,4250,71870,61380,477.27777777777777,0.8200000000000001
842,a320,39938.46153846154,40300,1090,55800,53240,470.0,0.8199615384615384
843,a320,40733.333333333336,41000,600,51790,50380,470.0,0.82
844,a320,33838.46153846154,34400,900,64500,62260,475.15384615384613,0.8200000000000001
845,a320,38123.333333333336,39900,3660,62500,53960,470.21666666666664,0.8199716666666668
846,a320,38740.0,39300,1690,59150,55170,470.0,0.819915
847,a320,39709.25925925926,41000,3460,59150,51260,470.0,0.8200000000000001
848,a320,35252.94117647059,37200,1390,63170,59760,472.52941176470586,0.8199588235294117
849,a320,34728.57142857143,34900,600,60490,59000,473.2857142857143,0.8200000000000001
850,a320,33513.333333333336,35400,3660,69190,60250,475.81666666666666,0.8200000000000001
851,a320,40078.333333333336,41000,3760,58480,49990,470.0,0.8200000000000001
852,a320,40955.555555555555,41000,2480,51120,45720,470.0,0.82
853,a320,34160.0,34900,1690,65170,61020,474.4,0.82
854,a320,33872.22222222222,34500,1590,65840,61910,475.22222222222223,0.82
855,a320,40850.0,41000,600,51120,49720,470.0,0.82
856,a320,38566.666666666664,39200,700,57140,55460,470.0,0.82
857,a320,39830.0,40300,800,55140,53250,470.0,0.81999
858,a320,38400.0,38500,500,55140,53920,470.0,0.82
859,a320,41000.0,41000,3560,51790,44130,470.0,0.8200000000000001
860,a320,32611.290322580644,34400,3760,71870,62550,477.741935483871,0.8200000000000001
861,a320,38346.153846153844,38800,1090,59150,56530,470.0,0.819953846153846
862,a320,34736.36363636364,35100,800,61830,59860,473.27272727272725,0.82
863,a320,33240.0,33500,500,62500,61230,476.2,0.82
864,a320,33359.375,35300,3860,69860,60420,476.171875,0.8200000000000001
865,a320,40352.380952380954,40900,1780,55800,51710,470.0,0.8199190476190475
866,a320,31712.676056338027,33600,4250,75210,64530,479.67605633802816,0.8200000000000001
867,a320,40960.0,41000,2670,53130,47240,470.0,0.82
868,a320,40771.794871794875,41000,2670,55140,49150,470.0,0.8200000000000001
869,a320,38525.0,39500,2480,60490,54690,470.0,0.8199500000000001
870,a320,37440.0,37900,1190,61160,58260,470.0,0.81996
871,a320,34573.333333333336,35700,1090,63170,60470,473.46666666666664,0.8200000000000001
872,a320,36687.5,38700,3070,63840,56540,471.2083333333333,0.8199666666666667
873,a320,38052.7027027027,40300,4350,63170,53050,470.47297297297297,0.8199783783783785
874,a320,35107.57575757576,38200,3960,67180,57670,473.3787878787879,0.8199621212121213
875,a320,32026.785714285714,33600,3460,73200,64530,479.0,0.8200000000000001
876,a320,40554.901960784315,41000,3270,56470,49160,470.0,0.82
877,a320,40937.5,41000,1880,52460,48250,470.0,0.82
878,a320,40373.529411764706,41000,4150,57810,48530,470.0,0.8200000000000001
879,a320,34250.0,35600,2570,65840,59590,474.2894736842105,0.82
880,a320,40959.52380952381,41000,2770,53130,47030,470.0,0.82
881,a320,32209.375,33200,2280,71200,65460,478.625,0.82
882,a320,32525.0,33300,1880,69860,65120,477.875,0.82
883,a320,34417.391304347824,36000,2970,65840,58670,473.89130434782606,0.82
884,a320,33462.5,34300,1880,67180,62510,475.9166666666667,0.82
885,a320,39359.375,40200,2280,58480,53210,470.0,0.819946875
886,a320,33701.724137931036,35500,3560,68520,59850,475.41379310344826,0.8200000000000001
887,a320,39109.09090909091,39600,800,56470,54570,470.0,0.82
888,a320,38093.333333333336,38500,1190,59820,56950,470.0,0.8199666666666666
889,a320,32790.0,33100,700,66510,64730,477.5,0.82
890,a320,39406.06060606061,41000,4060,60490,51220,470.0,0.8200000000000001
891,a320,40108.57142857143,41000,2480,57140,51500,470.0,0.8199685714285715
892,a320,39460.0,40700,2970,59150,52330,470.0,0.8199622222222221
893,a320,35455.40540540541,38600,4350,67180,56770,473.0135135135135,0.8199743243243244
894,a320,37760.0,38200,1190,60490,57610,470.0,0.81996
895,a320,38790.90909090909,39400,1780,59150,54950,470.0,0.8199227272727273
896,a320,41000.0,41000,4150,53130,44170,470.0,0.8200000000000001
897,a320,40930.0,41000,1690,52460,48670,470.0,0.82
898,a320,37880.0,38300,1290,60490,57380,470.0,0.8199666666666666
899,a320,38700.0,38800,500,54470,53250,470.0,0.82
900,a320,40904.166666666664,41000,1880,53800,49550,470.0,0.82
901,a320,40275.0,40800,1690,55800,51920,470.0,0.819915
902,a320,33905.357142857145,35700,3460,67850,59440,474.94642857142856,0.8200000000000001
903,a320,40961.36363636364,41000,2870,52460,46190,470.0,0.82
904,a320,32142.5,33300,2670,71870,65160,478.725,0.82
905,a320,38966.666666666664,40700,3860,61160,52270,470.0,0.819973015873016
906,a320,33646.875,34800,2280,67180,61580,475.5625,0.82
907,a320,38892.307692307695,39600,1980,59150,54510,470.0,0.8199346153846154
908,a320,40431.48148148148,41000,3460,57140,49370,470.0,0.8200000000000001
909,a320,32732.608695652172,34100,2970,70530,63160,477.5,0.82
910,a320,38472.72727272727,39000,800,57810,55890,470.0,0.82
911,a320,38446.42857142857,40000,3460,61830,53770,470.0,0.8199714285714287
912,a320,32693.18181818182,34000,2870,70530,63400,477.59090909090907,0.82
913,a320,39452.94117647059,41000,4150,60490,51010,470.0,0.8200000000000001
914,a320,32433.333333333332,32700,500,64500,63220,478.1666666666667,0.82
915,a320,39155.555555555555,40100,2480,59150,53410,470.0,0.8199527777777779
916,a320,40959.52380952381,41000,2770,51790,45750,470.0,0.82
917,a320,40793.93939393939,41000,4060,55800,46870,470.0,0.8200000000000001
918,a320,37736.666666666664,38600,2180,61830,56640,470.0,0.8199466666666667
919,a320,38335.294117647056,39300,1490,59820,56270,469.88235294117646,0.8197411764705883
920,a320,38007.142857142855,38900,2080,61160,56220,470.0,0.8199071428571428
921,a320,36482.142857142855,38800,3460,64500,56280,471.60714285714283,0.8199714285714287
922,a320,39271.153846153844,40700,3270,59820,52320,470.0,0.8199673076923077
923,a320,36340.0,38300,2670,63840,57440,471.45,0.8199474999999999
924,a320,40159.09090909091,41000,4060,58480,49360,470.0,0.8200000000000001
925,a320,40826.41509433962,41000,3360,55140,47690,470.0,0.8200000000000001
926,a320,35830.769230769234,38300,3270,65170,57360,472.21153846153845,0.8199596153846153
927,a320,40497.77777777778,41000,2970,56470,49800,470.0,0.82
928,a320,40108.06451612903,41000,3860,58480,49780,470.0,0.8200000000000001
929,a320,40963.04347826087,41000,2970,51120,44710,470.0,0.82
930,a320,40430.769230769234,40800,990,54470,52150,470.0,0.8199538461538461
931,a320,41000.0,41000,3960,53130,44580,470.0,0.8200000000000001
932,a320,40812.244897959186,41000,3170,55140,48110,470.0,0.82
933,a320,32700.0,34600,3960,71870,62080,477.59090909090907,0.8200000000000001
934,a320,36515.90909090909,38500,2870,63840,56990,471.3181818181818,0.8199613636363636
935,a320,33800.0,34800,2080,66510,61400,475.25,0.8200000000000001
936,a320,34076.92307692308,34700,900,63840,61600,474.61538461538464,0.8200000000000001
937,a320,34423.529411764706,35700,2380,65170,59410,473.8235294117647,0.82
938,a320,40990.27777777778,41000,4350,53800,44390,470.0,0.8200000000000001
939,a320,40957.89473684211,41000,2570,53130,47440,470.0,0.82
940,a320,33486.11111111111,34700,2480,67850,61760,475.77777777777777,0.82
941,a320,32936.36363636364,34900,3960,71200,61450,477.06060606060606,0.8200000000000001
942,a320,40180.0,40600,800,54470,52590,470.0,0.82
943,a320,40978.57142857143,41000,1090,51790,49300,470.0,0.8200000000000001
944,a320,36231.944444444445,39100,4250,65840,55750,472.09722222222223,0.8199777777777779
945,a320,32687.5,33700,2280,69860,64170,477.53125,0.82
946,a320,39120.289855072464,41000,4150,61160,51630,470.0,0.8199869565217391
947,a320,38790.90909090909,39300,800,57140,55230,470.0,0.82
948,a320,40815.38461538462,41000,1980,54470,49990,470.0,0.8200000000000001
949,a320,37991.666666666664,40200,4250,63170,53270,470.4861111111111,0.8199777777777779
950,a320,39642.1875,41000,3960,59820,50820,470.0,0.8200000000000001
951,a320,40888.37209302326,41000,2870,54470,48100,470.0,0.82
952,a320,38858.333333333336,40500,3660,61160,52700,470.0,0.8199716666666668
953,a320,33444.117647058825,34600,2380,67850,61990,476.0,0.82
954,a320,33682.35294117647,34900,2380,67180,61340,475.5,0.82
955,a320,38161.53846153846,38600,990,59150,56760,470.0,0.8200000000000001
956,a320,33558.06451612903,35500,3760,69190,60020,475.7258064516129,0.8200000000000001
957,a320,40937.5,41000,1880,53130,48900,470.0,0.82
958,a320,34100.0,34600,700,63170,61420,474.6,0.82
959,a320,32719.64285714286,34400,3460,71200,62620,477.51785714285717,0.8200000000000001
960,a320,31919.444444444445,33900,4250,74540,63900,479.2083333333333,0.8200000000000001
961,a320,34800.0,35900,2080,63840,58800,473.07142857142856,0.8200000000000001
962,a320,35614.705882352944,38600,4060,66510,56820,472.70588235294116,0.8199720588235295
963,a320,40764.28571428572,41000,1090,53800,51270,470.0,0.8200000000000001
964,a320,33540.0,35900,3270,65840,57690,468.4,0.8074666666666668
965,a320,38802.17391304348,40100,2970,60490,53600,470.0,0.8199630434782609
966,a320,31490.76923076923,33200,4350,76550,65550,480.0923076923077,0.8200000000000001
967,a320,40501.6129032258,41000,3860,57140,48530,470.0,0.8200000000000001
968,a320,34505.26315789474,35900,2570,65170,58950,473.7105263157895,0.82
969,a320,32400.0,33900,3270,71870,63730,478.1730769230769,0.8200000000000001
970,a320,39598.3870967742,41000,3860,59820,51030,470.0,0.8200000000000001
971,a320,40920.0,41000,1190,51790,49080,470.0,0.8200000000000001
972,a320,36141.666666666664,38100,2480,63840,57890,471.6111111111111,0.8199305555555555
973,a320,34650.0,35400,1590,63840,59950,473.44444444444446,0.82
974,a320,40042.22222222222,41000,2970,57810,51060,470.0,0.82
975,a320,34200.0,34400,800,63170,61180,474.3636363636364,0.82
976,a320,40941.07142857143,41000,3560,54470,46650,470.0,0.8200000000000001
977,a320,39215.068493150684,41000,4350,61160,51200,470.0,0.8200000000000001
978,a320,34125.0,35300,2280,65840,60280,474.5625,0.82
979,a320,38701.851851851854,40200,3360,61160,53360,470.0,0.8199685185185186
980,a320,34981.818181818184,35400,800,61160,59190,472.6363636363636,0.82
981,a320,36373.333333333336,37400,1290,62500,59340,470.8666666666667,0.81996
982,a320,35864.86486486487,38900,4350,66510,56150,472.4864864864865,0.8199783783783785
983,a320,31816.666666666668,32100,500,66510,65220,479.5,0.82
984,a320,36388.23529411765,37800,1490,62500,58870,470.88235294117646,0.8198764705882352
985,a320,32097.36842105263,33200,2570,71870,65390,478.7894736842105,0.82
986,a320,40822.22222222222,41000,700,51790,50160,470.0,0.82
987,a320,38473.529411764706,39400,2380,60490,54910,470.0,0.8199470588235294
988,a320,40451.21951219512,41000,2770,56470,50220,470.0,0.82
989,a320,40169.811320754714,41000,3360,57810,50210,470.0,0.8200000000000001
990,a320,39784.61538461538,40200,990,55800,53460,470.0,0.8199538461538461
991,a320,38472.72727272727,39100,1780,59820,55600,470.0,0.8199090909090908
992,a320,37511.90476190476,38900,2770,62500,55940,470.3809523809524,0.8199619047619048
993,a320,40884.84848484849,41000,4060,55140,46250,470.0,0.8200000000000001
994,a320,32380.0,33300,1090,65840,63050,457.0,0.7836733333333333
995,a320,36094.8275862069,38600,3560,65170,56690,471.98275862068965,0.8199724137931036
996,a320,33765.78947368421,35100,2570,67180,60880,475.39473684210526,0.82
997,a320,39880.0,40300,1390,56470,53230,470.0,0.8199733333333333
998,a320,34377.27272727273,35900,2870,65840,58900,474.04545454545456,0.82
999,a320,41000.0,41000,3760,53130,44980,470.0,0.8200000000000001
1000,a320,40748.57142857143,41000,2480,55140,49580,470.0,0.82
1001,a320,39506.89655172414,41000,3660,59820,51460,470.0,0.8199879310344828
1002,a320,33153.846153846156,33700,800,65840,63830,476.53846153846155,0.8200000000000001
1003,a320,32563.157894736843,33700,2570,70530,64100,477.7894736842105,0.82
1004,a320,32803.333333333336,34600,3660,71200,62150,477.3666666666667,0.8200000000000001
1005,a320,38380.95238095238,39600,2770,61160,54670,470.0,0.8199571428571427
1006,a320,40920.0,41000,1190,52460,49740,470.0,0.8200000000000001
1007,a320,40989.393939393936,41000,4060,53800,45000,470.0,0.8200000000000001
1008,a320,34384.375,35600,2280,65170,59640,473.875,0.82
1009,a320,32906.666666666664,33700,990,67180,64660,477.06666666666666,0.8200000000000001
1010,a320,33820.0,34300,700,63840,62080,475.2,0.82
1011,a320,37416.666666666664,39300,3360,63170,55240,470.64814814814815,0.8199555555555557
1012,a320,40560.0,41000,1690,55140,51270,470.0,0.819985
1013,a320,41000.0,41000,3760,52460,44350,470.0,0.8200000000000001
1014,a320,32726.470588235294,33800,2380,69860,63930,477.5,0.82
1015,a320,33123.4375,35000,3860,70530,61050,476.6875,0.8200000000000001
1016,a320,40333.333333333336,40600,500,51120,49930,470.0,0.82
1017,a320,40003.22580645161,40800,2280,57140,51920,470.0,0.8199451612903227
1018,a320,40950.0,41000,800,51790,49950,470.0,0.82
1019,a320,39464.28571428572,41000,3560,59820,51670,470.0,0.8199714285714286
1020,a320,31522.727272727272,33300,4150,75880,65400,480.04545454545456,0.8200000000000001
1021,a320,33385.0,34100,1690,67180,62980,476.2,0.82
1022,a320,40515.625,41000,3960,57140,48320,470.0,0.8200000000000001
1023,a320,33642.42424242424,35700,3960,69190,59560,475.5,0.8200000000000001
1024,a320,35790.0,38000,2670,64500,58080,472.175,0.8199349999999999
1025,a320,35141.666666666664,37800,3070,65840,58450,473.125,0.8199458333333333
1026,a320,32862.5,33700,1190,67850,64840,477.125,0.82
1027,a320,40920.0,41000,1190,51120,48430,470.0,0.8200000000000001
1028,a320,37054.545454545456,38800,2870,63170,56360,470.79545454545456,0.8199636363636362
1029,a320,38529.166666666664,39200,1880,59820,55380,470.0,0.8199166666666665
1030,a320,35064.28571428572,38000,3460,66510,58180,473.2857142857143,0.8199535714285714
1031,a320,34515.38461538462,35500,1980,64500,59680,473.84615384615387,0.8200000000000001
1032,a320,34064.705882352944,35500,1490,65170,61490,474.70588235294116,0.82
1033,a320,40293.333333333336,41000,3760,57810,49370,470.0,0.8200000000000001
1034,a320,37869.117647058825,40000,4060,63170,53700,470.5147058823529,0.8199764705882353
1035,a320,38061.90476190476,39300,2770,61830,55310,470.0,0.8199452380952381
1036,a320,35175.0,36000,1690,62500,58410,472.2,0.82
1037,a320,34729.166666666664,35700,1880,63840,59260,473.125,0.82
1038,a320,33361.11111111111,34000,1590,67180,63220,476.22222222222223,0.82
1039,a320,33040.0,33400,700,65840,64070,476.8,0.82
1040,a320,32588.0,34100,3170,71200,63330,477.84,0.82
1041,a320,32267.391304347828,33600,2970,71870,64440,478.45652173913044,0.82
1042,a320,33101.92307692308,34700,3270,69860,61820,476.6730769230769,0.8200000000000001
1043,a320,38680.0,39500,2180,59820,54710,470.0,0.8199433333333334
1044,a320,34500.0,34700,500,59820,58570,473.75,0.82
1045,a320,40946.42857142857,41000,2080,52460,47840,470.0,0.8200000000000001
1046,a320,35734.0,38200,3170,65170,57590,472.3,0.819952
1047,a320,40600.0,41000,1780,55140,51060,470.0,0.82
1048,a320,40397.2972972973,41000,2570,56470,50640,470.0,0.82
1049,a320,40368.62745098039,41000,3270,57140,49790,470.0,0.82
1050,a320,35731.666666666664,38400,3660,65840,57090,472.5,0.8199666666666666
1051,a320,37212.903225806454,39400,3760,63840,54990,470.93548387096774,0.8199612903225808
1052,a320,40557.57575757576,41000,2380,55800,50430,470.0,0.82
1053,a320,40334.375,41000,3960,57810,48950,470.0,0.8200000000000001
1054,a320,40911.76470588235,41000,1490,52460,49090,470.0,0.82
1055,a320,36398.148148148146,38700,3360,64500,56500,471.6666666666667,0.8199703703703705
1056,a320,34101.851851851854,35900,3360,67180,59030,474.6296296296296,0.8200000000000001
1057,a320,35924.07407407407,38400,3360,65170,57140,472.1296296296296,0.8199629629629628
1058,a320,34775.0,38000,4060,67850,58070,473.80882352941177,0.8199617647058824
1059,a320,38392.59259259259,39900,3360,61830,53990,470.0,0.8199703703703705
1060,a320,37906.25,38600,1390,60490,57150,470.0,0.8198937499999999
1061,a320,32893.75,34800,3860,71200,61690,477.15625,0.8200000000000001
1062,a320,38762.68656716418,40600,4060,61830,52460,470.0,0.8199731343283584
1063,a320,34257.142857142855,35100,990,63840,61370,474.35714285714283,0.8200000000000001
1064,a320,34353.846153846156,35100,900,63170,60940,474.15384615384613,0.8200000000000001
1065,a320,39613.72549019608,41000,3270,59150,51680,470.0,0.8199686274509803
1066,a320,38641.17647058824,39600,1490,59150,55610,469.88235294117646,0.8197294117647058
1067,a320,40063.63636363636,41000,2380,57140,51710,470.0,0.8199484848484848
1068,a320,33654.545454545456,35100,2870,67850,60830,475.45454545454544,0.82
1069,a320,32130.0,33600,3170,72540,64610,478.8,0.82
1070,a320,40946.42857142857,41000,2080,53130,48480,470.0,0.8200000000000001
1071,a320,37887.5,38600,1880,61160,56670,470.0,0.8199333333333333
1072,a320,38596.0,40000,3170,61160,53790,470.0,0.819966
1073,a320,40965.38461538462,41000,3270,53130,46000,470.0,0.8200000000000001
1074,a320,33858.333333333336,34100,800,63840,61840,475.3333333333333,0.82
1075,a320,32612.5,33500,1190,68520,65500,477.8125,0.82
1076,a320,40719.354838709674,41000,2280,55140,50000,470.0,0.8200000000000001
1077,a320,40864.705882352944,41000,1490,53800,50400,470.0,0.82
1078,a320,40656.45161290323,41000,3860,56470,47910,470.0,0.8200000000000001
1079,a320,31877.14285714286,33800,4150,74540,64140,479.2857142857143,0.8200000000000001
1080,a320,33506.976744186046,38500,3460,65840,57320,448.51162790697674,0.7720976744186046
1081,a320,40468.96551724138,41000,3660,57140,48950,470.0,0.8200000000000001
1082,a320,33922.05882352941,36100,4060,68520,58700,474.95588235294116,0.8200000000000001
1083,a320,38576.92307692308,39300,1980,59820,55150,470.0,0.8199307692307692
1084,a320,40957.89473684211,41000,2570,51790,46160,470.0,0.82
1085,a320,39061.36363636364,40300,2870,59820,53180,470.0,0.8199613636363636
1086,a320,39641.379310344826,40400,2180,57810,52780,470.0,0.8199379310344829
1087,a320,39355.0,39900,1690,57810,53870,470.0,0.8199099999999999
1088,a320,40942.307692307695,41000,1980,52460,48050,470.0,0.8200000000000001
1089,a320,36424.242424242424,39000,3960,65170,55790,471.74242424242425,0.8199757575757577
1090,a320,31810.869565217392,33100,2970,73200,65720,479.4347826086956,0.82
1091,a320,33580.0,34300,1190,65840,62860,475.6666666666667,0.8200000000000001
1092,a320,34264.0,36000,3170,66510,58850,474.22,0.82
1093,a320,33758.82352941176,35100,1390,65840,62380,475.2352941176471,0.82
1094,a320,40179.41176470588,41000,4150,58480,49150,470.0,0.8200000000000001
1095,a320,40780.645161290326,41000,3860,55800,47280,470.0,0.8200000000000001
1096,a320,40211.11111111111,40700,700,53800,52150,470.0,0.82
1097,a320,40953.333333333336,41000,1290,51790,48870,470.0,0.8200000000000001
1098,a320,34481.25,35700,1290,63840,60650,473.75,0.82
1099,a320,32788.46153846154,33600,1980,69190,64230,477.4230769230769,0.8200000000000001
1100,a320,40790.6976744186,41000,2870,55140,48740,470.0,0.82
1101,a320,35285.71428571428,38400,4150,67180,57220,473.1857142857143,0.81997
1102,a320,32643.333333333332,33600,2180,69860,64410,477.73333333333335,0.8200000000000001
1103,a320,38204.166666666664,38900,1880,60490,56020,470.0,0.8199
1104,a320,39893.75,40700,1490,56470,53010,469.9375,0.8197874999999999
1105,a320,34060.71428571428,35100,2080,65840,60750,474.64285714285717,0.8200000000000001
1106,a320,32433.333333333332,33200,990,68520,65980,478.1333333333333,0.8200000000000001
1107,a320,33076.92307692308,33500,900,66510,64250,476.84615384615387,0.8200000000000001
1108,a320,40567.92452830189,41000,3360,56470,48950,470.0,0.8200000000000001
1109,a320,38695.23809523809,39900,2770,60490,54040,470.0,0.8199595238095237
1110,a320,32530.0,32800,700,67180,65390,477.8,0.82
1111,a320,33660.71428571428,35400,3460,68520,60080,475.55357142857144,0.8200000000000001
1112,a320,40962.22222222222,41000,2970,53130,46620,470.0,0.82
1113,a320,38517.808219178085,40600,4350,62500,52430,470.17808219178085,0.8199876712328767
1114,a320,32135.714285714286,33000,2080,71200,65940,478.75,0.8200000000000001
1115,a320,39311.11111111111,39800,1590,57810,54090,470.0,0.8199
1116,a320,39808.57142857143,40800,2480,57810,52140,470.0,0.8199514285714287
1117,a320,35528.78787878788,38500,3960,66510,57040,472.7878787878788,0.819969696969697
1118,a320,36329.41176470588,37600,1390,62500,59110,470.88235294117646,0.8199352941176471
1119,a320,33317.64705882353,34600,1490,67180,63460,476.2352941176471,0.82
1120,a320,36837.5,38000,1880,62500,57960,470.6666666666667,0.8199
1121,a320,32462.5,32700,600,66510,64970,478.25,0.82
1122,a320,35348.3870967742,38300,3760,66510,57500,472.96774193548384,0.8199596774193549
1123,a320,37546.55172413793,39500,3560,63170,54800,470.6034482758621,0.8199655172413793
1124,a320,36745.454545454544,37900,1780,62500,58190,470.72727272727275,0.8198863636363636
1125,a320,40533.333333333336,41000,1590,55140,51490,470.0,0.8199277777777778
1126,a320,33428.57142857143,35200,3460,69190,60710,475.94642857142856,0.8200000000000001
1127,a320,40960.0,41000,2670,51120,45320,470.0,0.82
1128,a320,40980.0,41000,800,51120,49290,470.0,0.82
