,ac,mean_cruise_altitude,max_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach
391,a320,36182.35294117647,37000,1090,63840,60100,461.05882352941177,0.7867117647058823
392,a320,40967.441860465115,41000,2770,54470,46990,460.13953488372096,0.790246511627907
393,a320,40962.16216216216,41000,2480,54470,47700,460.4864864864865,0.7908594594594593
394,a320,32987.096774193546,34900,2180,71200,63590,459.5483870967742,0.7802290322580643
395,a320,34285.71428571428,35100,800,66510,63590,459.57142857142856,0.7818571428571429
396,a320,33482.5,35800,3270,73200,62090,459.825,0.781345
397,a320,40982.35294117647,41000,1290,53130,49360,461.4117647058824,0.7927000000000001
398,a320,34070.37037037037,36900,3560,71870,60120,459.962962962963,0.7823833333333332
399,a320,33638.63636363636,36100,3270,72540,61550,459.90909090909093,0.7816568181818181
400,a320,33588.88888888889,34800,1290,68520,63920,459.8888888888889,0.7816833333333333
401,a320,40916.0,41000,1880,55800,50390,461.24,0.7923160000000001
402,a320,40855.555555555555,41000,600,55140,53080,460.8888888888889,0.7913555555555555
403,a320,37346.666666666664,37900,990,61830,58470,460.73333333333335,0.7880533333333333
404,a320,32342.105263157893,33800,2080,73200,65620,457.5263157894737,0.7759789473684212
405,a320,40911.11111111111,41000,1390,53800,49740,461.44444444444446,0.7927000000000001
406,a320,40970.58823529412,41000,3170,52460,44240,458.7647058823529,0.7879137254901962
407,a320,38534.42622950819,41000,3660,63840,52980,461.0,0.7891311475409837
408,a320,32640.0,34300,2380,73200,64680,457.84,0.776856
409,a320,40014.28571428572,40500,900,57140,54240,460.7857142857143,0.7904357142857144
410,a320,40971.42857142857,41000,3070,51120,43260,458.14285714285717,0.7868653061224489
411,a320,39503.44827586207,40800,2080,59820,53580,461.0344827586207,0.7907862068965518
412,a320,34196.42857142857,37100,4150,73870,59830,460.05357142857144,0.7827178571428571
413,a320,38695.65217391304,41000,4060,63840,52100,460.5507246376812,0.7890217391304348
414,a320,34393.333333333336,37500,4350,73870,59260,460.06666666666666,0.7830100000000002
415,a320,36600.0,37100,700,62500,60000,459.9166666666667,0.7852583333333332
416,a320,40978.666666666664,41000,4350,55140,43880,458.8933333333333,0.7882373333333333
417,a320,36127.77777777778,38800,3270,67180,57030,460.3888888888889,0.7859074074074075
418,a320,40969.38775510204,41000,3070,54470,46280,459.7959183673469,0.7897142857142858
419,a320,32963.333333333336,34800,3270,75210,63700,459.4,0.7800166666666667
420,a320,37147.27272727273,39700,3360,65840,55470,460.90909090909093,0.7874490909090908
421,a320,35690.90909090909,37900,2770,67180,58430,460.3181818181818,0.7853431818181817
422,a320,36330.0,38800,3070,66510,57010,460.38,0.78631
423,a320,37092.59259259259,38500,1980,63840,57520,460.8888888888889,0.7879185185185185
424,a320,36522.22222222222,37500,1390,63840,59210,461.1111111111111,0.7872833333333333
425,a320,38035.71428571428,38600,900,60490,57480,461.07142857142856,0.7888000000000001
426,a320,39023.63636363636,41000,3360,62500,52610,461.09090909090907,0.7897763636363636
427,a320,40161.11111111111,41000,1490,57810,53280,461.55555555555554,0.7917666666666667
428,a320,36900.0,40300,4350,67850,54480,460.3466666666667,0.7867133333333334
429,a320,36787.27272727273,39400,3360,66510,56040,460.8363636363636,0.7869054545454546
430,a320,38472.463768115944,41000,4060,64500,52520,460.6521739130435,0.7888855072463767
431,a320,33581.818181818184,36000,4060,75880,61680,459.84090909090907,0.7815022727272727
432,a320,38166.666666666664,38400,600,59820,57670,459.77777777777777,0.7869
433,a320,40954.71698113208,41000,3270,55800,47010,459.9811320754717,0.7900433962264151
434,a320,34554.83870967742,36300,2180,68520,61200,460.3225806451613,0.7834516129032257
435,a320,37325.42372881356,40000,3560,65840,54940,460.8135593220339,0.7876084745762713
436,a320,40400.0,40800,900,56470,53600,460.7142857142857,0.7903071428571428
437,a320,33105.71428571428,35200,2770,72540,63050,459.62857142857143,0.7805257142857144
438,a320,39794.59459459459,41000,2480,59820,52560,461.27027027027026,0.7909972972972974
439,a320,34428.57142857143,36700,2670,69190,60480,460.0238095238095,0.7830476190476192
440,a320,32739.130434782608,34300,2770,74540,64700,457.5652173913044,0.7765260869565217
441,a320,40882.22222222222,41000,2870,56470,48560,460.6,0.7908866666666668
442,a320,37243.58974358974,39100,2570,64500,56470,461.0769230769231,0.7878923076923078
443,a320,40812.0,41000,1880,56470,51020,461.24,0.79232
444,a320,35814.0625,38900,3760,68520,56790,460.25,0.7851828125
445,a320,32880.0,34700,3170,75210,63870,459.5,0.7800433333333333
446,a320,33922.0,36600,3560,72540,60660,459.94,0.782168
447,a320,39875.862068965514,41000,2080,59150,52970,461.2758620689655,0.7913655172413793
448,a320,36080.82191780822,39500,4250,69190,55840,460.26027397260276,0.7855657534246576
449,a320,40962.857142857145,41000,2380,54470,47940,460.6,0.7910657142857141
450,a320,37120.0,39200,2870,65170,56240,461.1333333333333,0.7875688888888888
451,a320,32946.666666666664,34800,3760,77220,63750,459.3333333333333,0.7798566666666668
452,a320,34945.16129032258,36600,2180,67850,60600,460.4516129032258,0.7842096774193549
453,a320,33457.5,35700,4060,76550,62190,459.775,0.7812075
454,a320,39387.5,40000,1090,58480,54990,461.1875,0.79073125
455,a320,37671.42857142857,37900,500,60490,58610,458.85714285714283,0.7846571428571429
456,a320,35271.42857142857,36500,1690,66510,60830,460.5238095238095,0.7848714285714287
457,a320,34000.0,36900,3460,71870,60270,459.98148148148147,0.7823796296296296
458,a320,34203.44827586207,37200,3860,72540,59650,460.01724137931035,0.7827706896551723
459,a320,40968.085106382976,41000,2970,54470,46520,459.8936170212766,0.7898893617021279
460,a320,33681.25,34700,990,67850,64240,460.0,0.7821375
461,a320,35655.769230769234,38300,3170,67850,57890,460.3076923076923,0.7851480769230766
462,a320,36900.0,38100,1780,63840,58080,460.82608695652175,0.787686956521739
463,a320,39490.769230769234,41000,3860,61830,50910,460.44615384615383,0.7896507692307693
464,a320,40955.555555555555,41000,600,53130,51120,460.6666666666667,0.791688888888889
465,a320,40716.94915254237,41000,3560,57810,48060,460.271186440678,0.7902881355932203
466,a320,40968.88888888889,41000,2870,51790,44320,458.73333333333335,0.7878644444444444
467,a320,40970.58823529412,41000,3170,51790,43640,458.4117647058824,0.787321568627451
468,a320,32657.894736842107,34000,1490,70530,65150,457.7368421052632,0.7766263157894737
469,a320,40970.58823529412,41000,3170,51120,43030,458.03921568627453,0.7866941176470589
470,a320,36983.333333333336,37500,700,61830,59310,459.6666666666667,0.785625
471,a320,37500.0,39600,2870,64500,55660,461.15555555555557,0.7881244444444443
472,a320,33272.72727272727,34700,1690,69860,63910,457.90909090909093,0.7779727272727274
473,a320,34983.87096774193,38100,3660,69860,58190,460.03225806451616,0.7837016129032257
474,a320,33665.51724137931,35400,2080,69860,62700,459.86206896551727,0.7818655172413793
475,a320,40941.02564102564,41000,2570,55800,48680,460.6666666666667,0.7911820512820513
476,a320,38605.555555555555,39500,1490,60490,55790,461.44444444444446,0.7901222222222222
477,a320,39650.0,40500,1390,58480,54170,461.3333333333333,0.7913888888888888
478,a320,34882.8125,38100,4150,71870,58260,460.09375,0.7837453125
479,a320,32862.5,34400,3170,75880,64400,459.25,0.7796791666666666
480,a320,38855.555555555555,39700,1390,59820,55430,461.27777777777777,0.7905333333333333
481,a320,40968.88888888889,41000,2870,53130,45540,459.35555555555555,0.7890022222222222
482,a320,40960.606060606064,41000,2280,52460,46320,459.7878787878788,0.7897090909090909
483,a320,40911.11111111111,41000,1390,51120,47190,460.22222222222223,0.7904722222222222
484,a320,40927.27272727273,41000,700,55140,52830,461.27272727272725,0.7921545454545456
485,a320,32704.347826086956,34200,2870,75210,64790,457.3478260869565,0.7762739130434781
486,a320,35053.333333333336,38700,4350,71200,57190,460.0133333333333,0.78376
487,a320,33366.666666666664,34600,1390,69190,64240,459.8333333333333,0.7812055555555557
488,a320,38455.93220338983,41000,3560,63840,53240,461.0169491525424,0.7891084745762711
489,a320,37839.47368421053,41000,4350,65840,52980,460.5394736842105,0.7879513157894736
490,a320,38083.333333333336,39000,1390,61160,56690,461.27777777777777,0.7895666666666667
491,a320,33352.63157894737,35600,2970,72540,62440,459.7631578947368,0.7811263157894736
492,a320,40977.464788732395,41000,4150,54470,43750,458.77464788732397,0.7880281690140846
493,a320,40461.53846153846,41000,3860,59150,48500,460.3076923076923,0.7901692307692307
494,a320,38766.666666666664,40500,2570,61830,54090,461.15384615384613,0.7897692307692308
495,a320,38577.77777777778,38800,600,59150,57010,459.8888888888889,0.7875
496,a320,38797.95918367347,40900,3070,62500,53380,461.16326530612247,0.7895816326530615
497,a320,33812.765957446805,36400,3070,71200,61040,459.8936170212766,0.781972340425532
498,a320,40958.620689655174,41000,2080,53800,48040,460.6896551724138,0.7912241379310345
499,a320,33623.25581395349,36100,2870,71200,61630,459.86046511627904,0.7816279069767442
500,a320,34072.41379310345,35800,2080,69190,62100,459.9655172413793,0.7824551724137933
501,a320,40947.36842105263,41000,1590,54470,49880,461.57894736842104,0.7927263157894737
502,a320,40988.23529411765,41000,1290,52460,48720,461.4117647058824,0.7924
503,a320,39356.71641791045,41000,3960,62500,51090,460.74626865671644,0.7897402985074627
504,a320,40969.38775510204,41000,3070,55140,46890,460.0816326530612,0.790169387755102
505,a320,33278.94736842105,35500,3460,74540,62570,459.7105263157895,0.7808342105263159
506,a320,39260.31746031746,41000,3760,62500,51600,460.85714285714283,0.7897777777777778
507,a320,39112.5,39700,1190,59150,55360,461.875,0.7911250000000001
508,a320,40625.37313432836,41000,3960,58480,47690,460.05970149253733,0.7899805970149254
509,a320,34388.709677419356,37600,3860,71870,59120,460.01612903225805,0.7829387096774194
510,a320,39777.77777777778,40000,600,57140,55050,460.0,0.7890777777777778
511,a320,35588.88888888889,36600,1290,65170,60770,460.6666666666667,0.7856666666666667
512,a320,40972.72727272727,41000,3360,53130,44390,458.8727272727273,0.78814
513,a320,40400.0,40700,500,55800,54000,457.6666666666667,0.78615
514,a320,40971.698113207545,41000,3270,55140,46420,459.9056603773585,0.7898358490566036
515,a320,40918.75,41000,1090,51120,47920,460.3125,0.7908250000000001
516,a320,32600.0,34400,2080,71870,64480,458.17857142857144,0.7772964285714286
517,a320,32589.473684210527,34000,3270,77220,65290,456.94736842105266,0.7752473684210525
518,a320,38133.333333333336,39700,2280,62500,55480,461.030303030303,0.7891787878787877
519,a320,40924.65753424657,41000,4250,56470,45260,459.3424657534247,0.7890123287671233
520,a320,34329.166666666664,36900,2970,69860,60190,459.9583333333333,0.7827229166666667
521,a320,40592.307692307695,41000,2570,57810,50500,461.15384615384613,0.791451282051282
522,a320,33978.846153846156,36800,4350,75210,60420,459.90384615384613,0.7821538461538462
523,a320,40211.62790697674,41000,2770,59150,51200,461.25581395348837,0.7911116279069768
524,a320,36828.57142857143,37900,1690,63840,58360,460.76190476190476,0.7875619047619047
525,a320,33994.444444444445,35200,1290,67850,63290,459.8888888888889,0.7824388888888889
526,a320,37918.91891891892,39600,2480,63170,55550,461.0810810810811,0.7888324324324324
527,a320,40964.10256410256,41000,2570,55140,48070,460.61538461538464,0.7910923076923075
528,a320,40971.698113207545,41000,3270,54470,45820,459.60377358490564,0.7893849056603771
529,a320,35476.470588235294,38000,3170,68520,58310,460.4313725490196,0.7848725490196077
530,a320,36452.380952380954,37600,1690,64500,58980,460.76190476190476,0.7869190476190477
531,a320,33652.380952380954,36000,2670,70530,61660,459.73809523809524,0.7814666666666665
532,a320,34997.82608695652,37400,2870,68520,59320,460.1521739130435,0.784054347826087
533,a320,33492.307692307695,35700,3760,75210,62190,459.7435897435897,0.7812128205128204
534,a320,35066.17647058824,38400,4350,71870,57700,460.11764705882354,0.7840044117647059
535,a320,34725.0,36900,2570,68520,60180,460.125,0.78364
536,a320,40161.818181818184,41000,3360,59820,50300,460.8363636363636,0.7905963636363634
537,a320,34887.5,35800,990,65840,62320,460.3125,0.7840812500000001
538,a320,35466.666666666664,36500,1490,65840,60800,460.44444444444446,0.7853444444444444
539,a320,36490.0,37000,600,62500,60290,458.9,0.7834800000000001
540,a320,40955.555555555555,41000,1980,53130,47650,460.55555555555554,0.7909814814814816
541,a320,35107.5,37200,2570,67850,59590,460.2,0.784385
542,a320,40974.57627118644,41000,3560,53130,43930,458.6779661016949,0.7878237288135594
543,a320,36565.85365853659,38600,2670,65840,57380,460.9756097560976,0.7868195121951219
544,a320,33750.0,36200,2770,70530,61360,459.77272727272725,0.7816272727272726
545,a320,33529.26829268293,35900,2770,71200,61920,459.8292682926829,0.7814487804878049
546,a320,33065.38461538462,34700,1880,70530,63910,458.11538461538464,0.7779923076923076
547,a320,40952.0,41000,1880,54470,49140,461.16,0.7920919999999998
548,a320,38868.0,41000,4350,63840,51340,460.50666666666666,0.789024
549,a320,40203.44827586207,41000,2080,58480,52360,461.2068965517241,0.7916655172413793
550,a320,39166.19718309859,41000,4150,63170,51150,460.6056338028169,0.789494366197183
551,a320,35782.35294117647,36600,1090,64500,60740,460.94117647058823,0.7859588235294117
552,a320,33466.666666666664,35700,4250,77220,62230,459.6923076923077,0.7810717948717949
553,a320,38666.666666666664,41000,4350,64500,51760,460.4266666666667,0.788952
554,a320,39404.34782608696,41000,4060,62500,50840,460.6811594202899,0.7897144927536233
555,a320,40715.38461538462,41000,800,55800,53220,461.61538461538464,0.7923615384615383
556,a320,34600.0,37800,3660,70530,58750,459.9032258064516,0.7829887096774193
557,a320,38533.333333333336,39000,990,59820,56550,461.3333333333333,0.7896933333333335
558,a320,40662.96296296296,41000,1980,57140,51390,461.14814814814815,0.7921259259259258
559,a320,40051.42857142857,41000,2380,59150,52210,461.22857142857146,0.7912828571428573
560,a320,34042.857142857145,36400,2670,69860,61070,459.92857142857144,0.7822761904761903
561,a320,38543.66197183099,41000,4150,64500,52260,460.4366197183099,0.7889169014084506
562,a320,40946.51162790698,41000,2770,55800,48200,460.5348837209302,0.7908395348837208
563,a320,40937.83783783784,41000,2480,55800,48930,460.7567567567568,0.7913459459459462
564,a320,37295.65217391304,38500,1780,63170,57460,460.8695652173913,0.7882739130434784
565,a320,40967.441860465115,41000,2770,55140,47600,460.4186046511628,0.7907023255813953
566,a320,40834.48275862069,41000,2080,56470,50520,461.1034482758621,0.7920620689655171
567,a320,37985.71428571428,39000,1690,61830,56500,461.42857142857144,0.789242857142857
568,a320,33059.375,35000,3360,75210,63400,459.53125,0.78029375
569,a320,36191.0447761194,39300,3960,68520,56100,460.25373134328356,0.7857835820895525
570,a320,34039.622641509435,36800,3270,71200,60320,459.811320754717,0.7821886792452831
571,a320,40916.39344262295,41000,3660,56470,46520,458.5245901639344,0.7875983606557377
572,a320,39506.25,40100,1190,58480,54720,461.875,0.7915687499999999
573,a320,39097.560975609755,40900,2670,61160,53380,461.0,0.7897658536585366
574,a320,38127.536231884056,41000,4060,65170,53070,460.5217391304348,0.7884826086956522
575,a320,40956.0,41000,1880,51120,46000,459.72,0.789632
576,a320,33279.31034482759,35100,2080,70530,63300,459.6896551724138,0.780996551724138
577,a320,38860.86956521739,39900,1780,60490,54980,461.30434782608694,0.7902695652173913
578,a320,39941.93548387097,41000,2180,59150,52720,461.258064516129,0.7913290322580645
579,a320,40700.0,41000,1290,56470,52550,461.6470588235294,0.7926588235294117
580,a320,40967.441860465115,41000,2770,51120,43940,458.51162790697674,0.7874418604651162
581,a320,35340.0,38800,4060,69860,57080,460.1,0.7842085714285714
582,a320,37334.375,40200,3760,65840,54550,460.453125,0.787478125
583,a320,40960.606060606064,41000,2280,53130,46940,460.1818181818182,0.7902545454545455
584,a320,34171.42857142857,37100,3960,73200,59890,460.01785714285717,0.782675
585,a320,34695.3125,37900,3760,70530,58470,459.921875,0.7831296875
586,a320,40970.58823529412,41000,3170,54470,46050,459.72549019607845,0.7895490196078432
587,a320,39907.24637681159,41000,4060,61160,49720,460.536231884058,0.7899884057971015
588,a320,37673.61111111111,40900,4150,65840,53500,460.4861111111111,0.7877680555555556
589,a320,34245.76271186441,37300,4250,73870,59550,460.0169491525424,0.7826966101694915
590,a320,39918.181818181816,41000,3360,60490,50880,460.90909090909093,0.7904690909090907
591,a320,40976.811594202896,41000,4060,54470,43980,458.8695652173913,0.7881710144927536
592,a320,40918.75,41000,1090,52460,49210,461.25,0.79184375
593,a320,33380.0,34300,800,67850,65000,458.46666666666664,0.7790666666666667
594,a320,35332.25806451613,37000,2180,67180,59990,460.61290322580646,0.7849290322580643
595,a320,39216.666666666664,39500,500,57810,55980,459.3333333333333,0.7870333333333334
596,a320,34040.0,36700,3070,70530,60480,459.8,0.7820900000000001
597,a320,33888.88888888889,35000,1490,68520,63290,459.94444444444446,0.7822111111111112
598,a320,34191.30434782609,35600,1780,68520,62380,460.0,0.7827782608695653
599,a320,33761.11111111111,34900,1390,68520,63620,459.94444444444446,0.7819
600,a320,36581.25,39600,3760,67180,55670,460.4375,0.7863984375
601,a320,34909.09090909091,35500,600,65170,62910,458.8181818181818,0.7814363636363637
602,a320,35078.125,38300,3760,69860,57910,460.0625,0.7838328125
603,a320,38324.61538461538,41000,3860,64500,53030,460.83076923076925,0.7888215384615384
604,a320,40965.85365853659,41000,2670,52460,45390,459.2682926829268,0.7888341463414635
605,a320,32562.068965517243,34400,2670,73870,64480,457.55172413793105,0.7762931034482758
606,a320,35452.0,36800,1880,66510,60250,460.72,0.785176
607,a320,40974.60317460317,41000,3760,53800,44070,458.8253968253968,0.7880920634920635
608,a320,40780.95238095238,41000,1690,56470,51520,461.5238095238095,0.7925523809523809
609,a320,37543.75,38200,1190,61830,57900,461.75,0.7891125000000001
610,a320,40857.142857142855,41000,2380,56470,49780,461.0285714285714,0.791657142857143
611,a320,38917.808219178085,41000,4250,63840,51460,460.4246575342466,0.7892328767123288
612,a320,40960.606060606064,41000,2280,51120,45080,459.1212121212121,0.7885090909090908
613,a320,40480.85106382979,41000,2970,58480,50110,460.97872340425533,0.7910276595744681
614,a320,34864.788732394365,38400,4150,71200,57750,460.0,0.7835112676056337
615,a320,37204.76190476191,38300,1690,63170,57740,460.8095238095238,0.7881523809523808
616,a320,36887.096774193546,38400,2180,64500,57570,460.93548387096774,0.7875322580645162
617,a320,40650.0,40900,700,55800,53480,461.1,0.79142
618,a320,39472.72727272727,39800,700,57810,55430,460.3636363636364,0.7894818181818182
619,a320,33428.205128205125,35700,3560,74540,62260,459.71794871794873,0.7811128205128204
620,a320,39701.40845070423,41000,4150,61830,50040,460.5633802816901,0.7898281690140846
621,a320,38465.85365853659,40300,2670,62500,54420,461.1463414634146,0.7893902439024391
622,a320,40958.730158730155,41000,3760,55800,45840,459.57142857142856,0.7893444444444444
623,a320,40973.68421052631,41000,3460,53800,44760,459.0877192982456,0.7885508771929824
624,a320,39294.339622641506,41000,3270,61830,52290,461.1132075471698,0.7900716981132077
625,a320,38169.767441860466,40100,2770,63170,54750,461.16279069767444,0.7890093023255814
626,a320,40952.380952380954,41000,1690,53130,48370,461.0,0.7917
627,a320,34068.75,36700,3760,73200,60600,459.9791666666667,0.7824666666666668
628,a320,40354.79452054795,41000,4250,59820,48110,460.1095890410959,0.7898602739726028
629,a320,33420.58823529412,35400,3070,73200,62680,459.8235294117647,0.781229411764706
630,a320,37257.142857142855,37600,500,61160,59260,458.57142857142856,0.7839714285714285
631,a320,39015.555555555555,41000,2870,61830,53310,461.2,0.7898911111111112
632,a320,40955.555555555555,41000,1980,51790,46400,460.0,0.789937037037037
633,a320,34542.1875,37800,4060,71870,58690,460.0625,0.7831390625
634,a320,34762.96296296296,36300,1980,67850,61180,460.3333333333333,0.7838925925925925
635,a320,35892.5,37900,2570,66510,58400,460.65,0.7857775
636,a320,34740.0,36600,2380,68520,60610,460.2857142857143,0.7837657142857143
637,a320,35400.0,36300,1090,65170,61380,460.70588235294116,0.7851529411764706
638,a320,38515.15151515151,40000,2280,61830,54880,461.09090909090907,0.7896272727272727
639,a320,37142.10526315789,38100,1590,63170,58020,461.3157894736842,0.7880157894736841
640,a320,32315.78947368421,33700,2570,75210,65740,456.7368421052632,0.7745368421052631
641,a320,34501.666666666664,37600,3560,70530,59040,459.9,0.7828383333333332
642,a320,38160.65573770492,40800,3660,64500,53540,460.91803278688525,0.7886360655737706
643,a320,40038.88888888889,40800,1390,57810,53540,461.3888888888889,0.7917666666666666
644,a320,35510.81081081081,39100,4250,69860,56530,460.1216216216216,0.784454054054054
645,a320,32853.57142857143,34600,3660,77220,64060,459.14285714285717,0.7795428571428571
646,a320,35071.186440677964,38000,3560,69860,58320,460.135593220339,0.7841203389830508
647,a320,35247.887323943665,38700,4150,70530,57200,460.09859154929575,0.7842042253521126
648,a320,36147.82608695652,37400,1780,65170,59310,460.6521739130435,0.7863652173913043
649,a320,38211.11111111111,39100,1490,61160,56420,461.3888888888889,0.7896277777777778
650,a320,35802.666666666664,39300,4350,69860,56110,460.2133333333333,0.7850719999999999
651,a320,40180.48780487805,41000,2670,59150,51450,461.2439024390244,0.7911682926829268
652,a320,33570.37037037037,35200,1980,69860,63000,459.8888888888889,0.7817000000000001
653,a320,40955.555555555555,41000,600,52460,50460,460.6666666666667,0.7912777777777777
654,a320,32923.07692307692,33700,700,68520,65960,457.53846153846155,0.7767153846153847
655,a320,33373.529411764706,35400,2870,72540,62730,459.8529411764706,0.7812088235294118
656,a320,34684.313725490196,37300,3170,69860,59460,460.078431372549,0.783572549019608
657,a320,40912.5,41000,1090,55140,51790,461.4375,0.79289375
658,a320,32572.222222222223,33900,1390,70530,65480,459.5,0.7792666666666667
659,a320,34520.454545454544,36900,2770,69190,60190,460.02272727272725,0.7831840909090908
660,a320,33765.217391304344,36300,3560,73200,61200,459.9130434782609,0.7818782608695652
661,a320,40975.40983606558,41000,3660,53800,44300,458.91803278688525,0.7882377049180327
662,a320,38146.666666666664,38700,990,60490,57190,461.4,0.7891866666666666
663,a320,40460.0,41000,2870,58480,50360,461.0444444444444,0.7911177777777777
