,fid,mean_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach,max_cruise_altitude
321,ac1-238,38999.5402173913,1253.1064121350498,61851.85648803711,57388.5075012207,443.34195181429624,0.7599999999999999,39020.0
322,ac1-002,30014.50184501845,1350.0951060042423,63629.93860473632,58513.41659545898,410.1667374432267,0.7279999999999999,30034.0
323,ac2-312,36948.199296600236,2936.0343327587025,66297.06177978516,56590.18491821289,442.3456700059524,0.7676889409925751,36964.0
324,ac2-340,37945.27536231884,1651.6284765825549,61833.71279296876,56227.311016845706,442.2675931773702,0.7599999999999999,37958.0
325,ac2-155,36943.59846153846,1196.285942464044,65553.17028198243,61071.67760009765,441.44565241227644,0.7624676923076922,36958.0
326,ac2-475,34000.941780146044,2971.7003162564965,69544.78319702149,56934.91512451172,438.15283830090686,0.7628798105387802,34018.0
327,ac2-210,35998.39562070885,2980.1612955080204,72701.78613891602,62251.01777954101,441.01984118696424,0.7634722583039523,36018.0
328,ac2-206,32999.63555555556,1701.445605325061,69181.9092956543,62759.04124145508,440.64263505842933,0.7359999999999998,33018.0
329,ac1-211,33001.02273702274,1719.2585644245862,69327.05885620117,62958.62188720704,439.0893564959753,0.7599999999999999,33010.0
330,ac2-019,37997.714866788694,2621.8715586863304,66768.7978515625,58005.39313354492,447.35029261494583,0.7759999999999999,38014.0
331,ac1-100,37999.01812191104,1236.0552960163668,54195.217169189455,49949.59252319336,428.16166218652734,0.76,38008.0
332,ac1-092,37998.25578658297,1551.7821006352394,59475.03243408203,54304.079339599615,433.33206005619616,0.6799999999999999,38018.0
333,ac2-456,33949.466221851544,979.3772038143736,63230.77731323242,59221.020703125,433.7785410966788,0.736,33962.0
334,ac1-269,36995.45992919215,2058.9762999201166,70052.80665893556,62740.897546386725,446.56857592538745,0.7606540070807852,37010.0
335,ac2-351,36660.70295164329,2648.3731056804627,69417.77733154298,60436.64827270508,440.3266361617827,0.24860121415114084,38002.0
336,ac2-074,37861.18574842494,2635.3463237086357,67349.39609375,58531.56029052735,440.8595905710772,0.7599999999999999,38014.0
337,ac2-319,36994.57215619694,1474.0009628788598,67567.12043457032,62214.7303894043,445.2564002599713,0.7279999999999999,37010.0
339,ac2-007,33000.608772707135,1447.962291484866,68583.16735839844,63121.91514282227,440.8633005417613,0.7599999999999999,33022.0
341,ac2-115,33949.15625,1591.251247836782,65734.60723266602,59964.91220092773,432.0031663267506,0.7279999999999998,33958.0
342,ac2-118,37563.5744138634,2628.827496576592,71032.56619262695,61924.43126831055,441.6250518290127,0.652354740061162,38010.0
344,ac1-136,36996.794372294375,835.1603645804431,55102.40192260742,51999.830065917966,434.9678689158178,0.757056277056277,37026.0
345,ac1-549,36998.88972332016,2689.082790147595,62886.04710693359,54213.36086425781,441.39722813132107,0.7279999999999999,37018.0
346,ac1-553,36658.90777972028,2898.482174574613,69635.50167236329,59656.46938476562,444.1298570774246,0.0,37014.0
347,ac1-254,37997.77113010446,1448.6863693595503,56408.7479675293,51618.81246948243,436.07032165999885,0.76,38012.0
348,ac1-090,37236.490054249545,1008.406136516066,57297.78902587891,53632.76262207031,432.44241233243383,0.16969258589511754,38010.0
349,ac1-429,35639.26200505476,1057.2871939686668,65498.739196777344,61416.40780639648,442.8326813417467,0.7354069081718617,38998.0
350,ac2-224,33949.56189241737,1130.2011358255604,63684.369689941406,59402.4576538086,430.1306836097169,0.7599999999999999,33982.0
351,ac1-486,37997.84281200632,1608.7723805984483,62323.59255981445,56590.18491821289,438.7842969434177,0.7599999999999999,38018.0
352,ac1-212,37998.270824053456,1588.3538774198134,62759.04124145508,57025.63359985352,438.6797189549528,0.7599999999999998,38010.0
353,ac2-372,37996.549496147,1849.033795416535,65172.15268554688,58803.71571655273,441.5663557095783,0.72,38014.0
354,ac1-336,33997.49586479684,1765.4499326287812,66188.199609375,59783.47525024415,429.5215034096394,0.7277842502696871,34010.0
355,ac2-439,37000.01610852056,1644.0327562205853,65335.445941162114,59565.75090942384,441.6058254074236,0.7279999999999999,37014.0
356,ac2-202,34998.1619047619,1564.4617520471493,70497.32718811036,64627.841833496095,449.45290096352977,0.7679999999999999,35014.0
357,ac2-438,37757.23738872404,1644.4995739766734,62650.17907104492,57025.63359985352,442.3583282908272,0.7279999999999999,37958.0
360,ac1-018,38001.36606189968,1025.3849708002651,61089.82129516602,57315.93272094727,445.11749887834463,0.7663094983991461,38014.0
362,ac2-005,38000.64080648696,2725.35422921557,68184.00606689454,58858.146801757815,442.88836610125134,0.43863423186500106,38022.0
363,ac2-450,37945.88040404041,1660.3667996091583,62668.32276611328,56953.05881958008,441.5758352368699,0.7599999999999998,37962.0
364,ac2-237,36999.18544935806,1079.998453909505,64818.350631713874,60690.66000366212,444.3378585177438,0.08131241084165478,37010.0
365,ac2-464,31997.152658662093,1091.7528255290474,62632.03537597656,58331.97964477539,421.84342009388143,0.7199999999999998,32018.0
366,ac2-145,37943.62309793211,1657.1095770136617,56898.627734375004,51437.37551879883,434.69257891003383,0.7599999999999999,37958.0
367,ac1-223,36000.308136180036,1292.2626942525426,63811.37555541993,59075.87114257812,438.55108985202895,0.6559999999999998,36018.0
368,ac1-050,33998.95772482706,994.8104509030107,58259.40486450196,54503.65998535156,422.05809055778934,0.7619492697924672,34010.0
369,ac2-104,35998.962216624685,2644.356159091895,71304.72161865234,61997.00604858399,446.732664339564,0.7530948782535682,36018.0
370,ac2-055,35549.56467439786,974.7218161256596,57080.0646850586,53360.60719604492,422.41220721738017,0.7759999999999999,36006.0
371,ac2-228,38993.10262417994,2552.1642154985857,66460.3550354004,57769.52509765625,443.40288088346483,0.768,39014.0
372,ac2-433,36946.09123757904,1672.9659267387156,64863.709869384766,58840.00310668946,433.32068911860284,0.7523324299909665,36966.0
373,ac2-468,37000.87760617761,2883.488298857853,69254.48407592774,59384.31395874024,442.4036955268351,0.48812664092664093,37018.0
374,ac2-177,37938.852611940296,975.8724853923692,63267.06470336914,59511.31982421875,437.9751374602889,0.7039999999999998,37946.0
375,ac1-033,38090.94239674014,2792.409316272236,64482.69227294922,55211.264093017584,442.22202171730424,0.7581907760696424,39008.0
376,ac2-283,36998.66707844348,1440.5530189845117,68401.73040771484,62704.61015625,443.8439108863622,0.7598418777022854,37022.0
377,ac2-392,36946.41144200627,2966.329179023144,66641.79198608399,56717.19078369141,443.5695590960675,0.7567163009404387,36958.0
378,ac1-584,37526.00165975104,985.608061121569,62505.02951049805,58712.99724121094,440.1899537443899,0.022705394190871378,38008.0
379,ac1-324,35999.858536585365,1998.44684765481,63974.66881103516,57261.501635742185,439.9449735810686,0.7439999999999999,36014.0
380,ac2-080,36942.79020979021,1621.2078169820525,67730.41369018555,61942.57496337891,445.3690431969689,0.7538216783216782,36954.0
381,ac2-444,38942.72904404303,2897.825869654076,61815.56909790039,52780.00895385743,443.2621870030897,0.7600032474122183,38958.0
382,ac2-025,35043.215893521236,2812.00602733971,68184.00606689454,58495.27290039063,435.97074633877236,0.7599999999999999,38000.0
383,ac1-198,36999.854368932036,1210.3279783824637,62613.89168090821,58132.39899902343,440.32852167868134,0.72,37014.0
384,ac1-329,35999.8717948718,1345.8503974564237,57061.92098999024,52435.278747558594,431.2442530204221,0.7279999999999999,36014.0
385,ac1-217,33001.670718232046,1119.0621523941095,69091.1908203125,64555.26705322266,441.70290222136555,0.6159999999999999,33010.0
386,ac1-547,37997.771704180064,1302.5307632871456,60327.78610229492,55810.00603027344,443.76061715710847,0.7019807073954984,38018.0
387,ac2-481,34945.8805488297,1080.7554796545728,65081.43421020508,60890.24064941406,438.35189451942335,0.7599999999999999,34950.0
388,ac1-567,36995.27380248374,1149.380516903779,64010.95620117187,59583.89460449219,443.2425318765187,0.7599999999999999,37016.0
389,ac1-327,36916.97142857143,1263.0297582315184,66587.3609008789,61488.982586669925,440.5145465580281,0.7359999999999999,37010.0
394,ac2-421,37001.23809523809,1443.9443532824414,70778.55446166993,55465.2758239746,445.2854666489628,0.7606810966810965,37022.0
395,ac2-485,35497.69723435226,2777.992307202541,68873.46647949218,59112.15853271485,437.97886521469303,0.7600077632217369,35958.0
396,ac1-482,37993.66050295858,1845.4998306230157,66805.08524169921,59674.61307983399,443.34590875431667,0.776,38006.0
397,ac1-511,36999.34610962054,1738.4108652567447,65081.43421020508,59039.58375244141,444.6477590775945,0.5048524338827136,37010.0
399,ac1-601,36999.91726990693,1453.4862308492582,68020.7128112793,62595.74798583984,443.62789345499345,0.7680000000000001,37014.0
400,ac2-093,34909.230041395625,2900.1893883111165,69399.63363647461,59293.59548339844,442.4968457607587,0.7536242854326828,35012.0
401,ac2-099,35991.920529801326,1063.6175938964711,56934.91512451172,53088.451770019536,427.7109472691674,0.7159629139072846,36010.0
402,ac1-248,37998.27240143369,1428.8924852608104,57805.81248779297,52925.15851440431,433.81653732471875,0.6479999999999999,38014.0
403,ac2-251,38000.4251637044,2605.5919904983466,66968.37849731445,58313.83594970704,441.226937184573,0.7280130963517305,38010.0
404,ac1-380,36998.17763394462,1805.1275278151504,67857.41955566406,61507.12628173828,442.5374055026596,0.7599999999999998,37010.0
405,ac2-108,33000.895569620254,1444.9352571757786,67639.69521484376,62214.7303894043,436.78914065841917,0.76,33008.0
406,ac1-053,37000.14625627592,2738.379442397535,66859.5163269043,57896.53096313476,442.82763535470764,0.7597537655533726,37014.0
407,ac1-364,36996.01530823335,2583.7849562217043,64990.71573486328,56608.32861328126,441.3159864927747,0.7599966901117087,37014.0
409,ac1-544,37998.28360710694,1880.9227063203823,64047.243591308594,57660.66292724609,443.65474979794357,0.744,38014.0
410,ac2-261,37996.46153846154,1349.9914564060905,65480.59550170899,60418.50457763672,440.1149050498688,0.7589743589743588,38006.0
411,ac2-463,32998.69071373753,1035.2855855273162,67766.70108032227,63575.50751953125,435.49860920645403,0.7272325402916345,33018.0
412,ac1-034,36000.89986091794,2582.895476423741,70070.9503540039,60672.51630859375,439.6773196853358,0.773913769123783,36016.0
413,ac2-249,35997.384898710865,1710.6638519014527,71939.75094604492,65444.30811157226,442.3926675546381,0.7599999999999999,36018.0
414,ac2-354,33949.46221441125,1364.7719276233297,62341.73625488282,57207.07055053711,425.3046211849766,0.7599999999999999,33966.0
416,ac2-059,37941.22612172368,1581.5889984835485,61525.26997680664,56154.73623657227,438.69743375242757,0.7439999999999999,37954.0
417,ac2-105,36944.3591606134,2936.5423194785662,67313.10870361328,57515.513366699226,442.7696478755617,0.7602195318805487,36962.0
418,ac2-189,37994.07761732852,1028.0811397933228,58458.98551025391,54648.80954589844,435.5102957029594,0.7730108303249096,38018.0
419,ac2-215,37938.89812889813,1334.5650479760811,63502.93273925781,58676.70985107422,439.0659479977022,0.696,37948.0
420,ac2-431,36946.87042682927,1666.0876522368594,64791.13508911133,59112.15853271485,442.7320876462648,0.7599999999999999,36962.0
421,ac2-171,33952.248762376235,1338.6169010457488,62214.7303894043,57261.501635742185,413.67291568541617,0.6570099009900989,33970.0
422,ac2-128,34999.42373962986,1765.2133692745383,72257.26560974121,65843.46940307617,443.99515545936396,0.744,35016.0
423,ac1-214,33998.7868852459,996.4130571099314,63103.77144775391,59021.440057373045,430.0034155386521,0.6799999999999999,34010.0
424,ac1-112,39000.11296162201,1216.7307400774275,62541.31690063477,58150.5426940918,443.9251010408112,0.76,39020.0
426,ac1-377,33001.62556701031,1713.2122567320284,69091.1908203125,62813.47232666016,442.47597477406043,0.7279999999999999,33010.0
428,ac2-478,35946.34930313589,1696.950100024223,62958.62188720704,56953.05881958008,436.07228203157143,0.7439999999999999,35958.0
429,ac1-273,39000.349809885935,1131.4678333823745,61688.56323242188,57152.63946533203,445.7013650147318,0.7601946768060837,39020.0
430,ac2-491,38998.70699831366,2686.015896655468,65335.445941162114,56535.75383300781,446.18275799755963,0.4566998313659359,39012.0
432,ac2-374,36947.4510033119,2903.83736758958,64083.53098144531,54830.24649658203,440.5699605182487,0.762345606857588,36964.0
435,ac2-139,35945.31835892735,2490.7459953319567,64936.284649658206,56699.04708862305,440.5973825572579,0.7600165024066008,35962.0
438,ac2-482,37999.121915820026,1123.2758974876026,61216.82716064453,57152.63946533203,443.3190915309787,0.7279999999999999,38016.0
440,ac1-132,36999.75878704342,1197.8400385851216,64863.709869384766,60128.20545654297,440.17831882578344,0.7440110268780151,37010.0
441,ac2-449,36999.01272264631,1650.3918552589498,64791.13508911133,59094.01483764648,442.3139320136715,0.7599999999999999,37018.0
442,ac1-494,38503.91416837782,2686.655818966537,63738.80077514648,54975.396057128906,440.7412191925253,0.7582045174537986,39010.0
444,ac2-133,38999.56438026474,1308.2365258142852,62196.586694335936,57551.80075683594,443.26687126718326,0.7599999999999999,39014.0
445,ac1-111,36000.28209366391,1345.618508759389,63339.639483642575,58604.13507080078,440.24941469996617,0.13138512396694219,36014.0
446,ac1-145,33000.89845758355,1112.6834244252057,65117.7216003418,60654.3726135254,438.24687943555375,0.7414704370179948,33016.0
448,ac1-500,36001.45320855615,1159.757913869482,60872.0969543457,56699.04708862305,435.3836402855264,0.0,36014.0
449,ac1-006,35996.9820385198,2553.735402692971,69798.79492797851,60890.24064941406,440.5669070408461,0.7599999999999998,36012.0
450,ac2-213,36999.384366794584,2927.3529896802443,69127.47821044922,59112.15853271485,446.2203103879806,0.7746119975762471,37014.0
451,ac2-299,37994.444299106166,2708.2477638916785,67675.98260498047,58495.27290039063,441.165585849784,0.7368336603444514,38014.0
452,ac1-028,34001.16525662719,1117.2661482950098,54757.6717163086,50893.06466674805,409.1951138450154,0.6960451212633952,34014.0
453,ac2-047,37943.66828087167,946.9282582493672,56862.34034423829,53451.32567138672,435.07628855155093,0.7679999999999999,37950.0
455,ac1-077,32992.40013449899,1927.846532511012,68038.85650634766,61126.10868530274,450.2052141867616,0.7689226630800269,33010.0
456,ac2-106,35999.861086765995,2611.3368686198764,70152.59698181153,61144.2523803711,437.9339790064848,0.7599999999999999,36014.0
457,ac1-076,38000.44003451251,1652.025269636416,63412.21426391602,54685.09693603516,444.040305652708,0.7837963761863675,38018.0
458,ac1-368,36999.30396986381,1956.8124444725336,62450.59842529298,55900.72450561523,441.8379636973606,0.7700747609388581,37014.0
459,ac2-375,33001.355450236966,1418.250804665585,68365.44301757813,62958.62188720704,438.0591489804521,0.7439999999999999,33014.0
460,ac1-321,36999.61519903498,2844.513752821641,64809.27878417969,55483.419519042975,442.90728078978776,0.10924809006835542,37022.0
461,ac2-020,33153.19420989144,2638.7609720184832,69526.63950195313,59964.91220092773,445.71556742945086,0.7491705669481301,36934.0
462,ac1-313,38996.265109608685,2795.97092219838,62958.62188720704,54177.0734741211,443.9884981394449,0.7361327596803933,39026.0
463,ac2-384,37997.89957366177,1556.3392152460744,63303.35209350586,57932.81835327149,438.8898961636716,0.736,38006.0
464,ac1-455,37999.876063183474,1291.3095599161538,62414.31103515625,57823.95618286133,443.07256699920737,0.7959756986634264,38018.0
465,ac2-004,34957.10665483585,3077.66749106251,68565.02366333008,58150.5426940918,440.77423701232914,0.7523960958296361,36898.0
466,ac1-451,32999.42343268242,1439.643325843327,67821.13216552735,62341.73625488282,438.6017765507454,0.776,33010.0
467,ac2-287,37996.105748135145,2691.912682533913,69091.1908203125,59946.76850585938,446.78306185921844,0.7758051777095216,38014.0
468,ac2-119,38056.55868196964,3003.269968943703,65008.85942993165,55447.13212890625,445.10140572986415,0.7671395779340985,38950.0
469,ac2-151,37944.1806399352,1701.1942285035684,58513.41659545898,53034.02068481446,436.4369657503491,0.0,37954.0
470,ac1-279,36998.66773882277,2049.118474478638,64863.709869384766,57842.099877929686,442.44840048698245,0.728,37010.0
471,ac2-022,34632.33910034602,3208.8752265037515,69145.62190551759,58386.41072998048,440.78208602653143,0.7359999999999999,34958.0
472,ac2-379,36999.01206581353,1749.250440899026,66732.51046142579,60545.51044311524,444.3938283842498,0.7359999999999999,37014.0
473,ac2-406,34950.88346281909,805.5548937492014,54685.09693603516,51600.66877441407,422.5329819326551,0.6479999999999999,34964.0
474,ac2-101,34949.49723374827,1847.9451371564453,62051.43713378907,55791.86233520508,431.28702479187734,0.7280000000000001,34962.0
475,ac1-082,37244.08843537415,1005.9147017075736,57334.076416015625,53596.47523193359,443.5930008383047,0.7537596371882086,38010.0
476,ac2-342,35941.68775020016,1171.9190083014498,68238.43715209962,63466.6453491211,441.62590519411754,0.7672185748598878,35958.0
477,ac2-295,36999.75415715683,1756.0004844442176,66678.0793762207,60454.79196777343,445.81721623463983,0.7532833387675252,37018.0
478,ac1-445,37001.60935910478,1254.1718461862924,62441.52657775879,57969.10574340821,441.0846893957776,0.7599999999999999,37018.0
479,ac1-220,36931.923558897244,1139.5467554487454,58622.27876586914,54576.234765625006,432.815167349926,0.7591779448621553,38010.0
480,ac1-258,37988.617992177315,1143.821126764084,55501.56321411133,47953.78606567384,422.3463187083604,0.7751134289439373,38010.0
482,ac1-201,36675.15169491526,2681.296522941612,68782.74800415039,59565.75090942384,441.8933709836684,0.7605711864406779,37006.0
484,ac1-513,33003.476744186046,1091.940220147633,64446.4048828125,60146.34915161133,435.4581478671341,0.6799999999999998,33012.0
485,ac1-306,33999.05505661851,1555.0404808338471,65571.31397705078,59874.19372558594,429.82040005718886,0.7659851620460756,34026.0
486,ac2-300,32952.14029720279,3009.450331841099,71576.87704467773,60708.80369873047,439.08179896938094,0.7593234265734264,32966.0
487,ac2-361,36192.60681362725,2625.639981224608,68038.85650634766,59094.01483764648,437.5184470041811,0.7592176352705409,37988.0
488,ac1-552,35995.36522911051,2671.79021502642,73354.95916137696,63394.07056884766,442.1127184014642,0.7633243486073674,36014.0
489,ac1-179,36932.872913992294,1262.7543294652105,64500.83596801758,59765.33155517578,441.21620897904955,0.7361848523748394,37006.0
490,ac1-441,32999.78549450549,1527.7766442440318,65553.17028198243,59983.05589599609,441.97819611384193,0.34845890109890104,33026.0
491,ac2-003,36125.64768895061,2931.878441861863,73772.26414794922,62740.897546386725,442.5911629818178,0.7655655623884149,38004.0
492,ac1-152,35995.67363420428,2592.918244830263,67113.52805786133,58204.97377929688,437.6990511910148,0.7592038004750595,36010.0
494,ac2-376,37942.72205128205,1336.9913832043262,63321.49578857422,58604.13507080078,440.50537884795574,0.7438564102564102,37962.0
495,ac2-367,36997.26030085023,1907.9073980902872,70524.54273071288,63720.65708007813,445.10600397672135,0.6906605624591236,37016.0
496,ac1-067,38060.60013046314,1205.9547434605292,62251.01777954101,57914.674658203134,443.23274676392134,0.4950293542074363,39002.0
497,ac1-343,34734.20236713855,2514.48396827213,63684.369689941406,55174.97670288086,428.13929305163816,0.7599999999999999,35996.0
498,ac2-334,36945.79954816184,2792.1638327166056,68129.57498168945,58458.98551025391,447.4199433854685,0.7599999999999999,36960.0
499,ac1-251,33002.035489833645,1750.2726279398014,65535.026586914064,59166.589617919926,433.10725539703094,0.7039999999999998,33024.0
500,ac2-208,37942.23491928632,2681.316942308711,66088.40928649902,57334.076416015625,442.17043028600546,0.7638980458793543,37962.0
501,ac2-044,36942.48877284595,1563.3495042255058,68238.43715209962,62414.31103515625,446.78194795197663,0.6385712793733682,36954.0
502,ac1-049,37001.270440251574,1100.876316721021,66297.06177978516,61942.57496337891,440.2835446321528,0.7576855345911948,37012.0
504,ac1-026,30013.43669250646,988.6695808644876,57551.80075683594,53741.62479248047,431.30509194432005,0.728,30022.0
505,ac1-483,36999.88657481576,1840.397115327659,63230.77731323242,57116.35207519532,443.1255128674811,0.16720281960909963,37018.0
506,ac2-057,36946.33909774436,3017.147774708614,66333.34916992187,56535.75383300781,444.7093007769204,0.7839849624060151,36960.0
507,ac2-034,35948.60441426146,1580.9304132022871,56136.59254150391,51001.92683715821,425.52229045558045,0.7679999999999999,35962.0
508,ac2-012,37941.68008474576,1503.2545649983974,61761.13801269532,56426.891662597656,438.7931372168709,0.7439999999999999,37950.0
509,ac2-455,36998.846270928465,1031.646686820159,64827.42247924805,60726.94739379883,442.1037922526917,0.6937656012176558,37012.0
510,ac2-094,35999.49936034115,2636.856502364189,71794.60138549806,62541.31690063477,439.26602027613137,0.7199999999999999,36014.0
511,ac1-012,36826.92480553155,1048.3097802197108,59221.020703125,55356.41365356446,432.57525031407636,0.664,38006.0
512,ac2-149,36943.28515625,1208.709959935472,65789.0383178711,60962.8154296875,440.51330127137385,0.7599999999999999,36964.0
513,ac2-383,32952.910874200425,1685.9444014690312,63829.51925048829,57842.099877929686,432.56564115908367,0.736,32962.0
514,ac2-413,34249.25516528926,2145.321765532026,70742.2670715332,63230.77731323242,442.37226434444466,0.6880000000000001,34956.0
516,ac2-317,37999.673620165144,2638.738758420505,66723.4386138916,58114.25530395508,441.2601692566945,0.7600034767492393,38014.0
517,ac2-386,35935.45974576271,2084.3993044521867,61906.28757324219,54685.09693603516,448.0766681285931,0.7700296610169491,35962.0
518,ac2-474,36944.84666986104,2542.597517986524,65281.01485595704,56826.05295410156,442.8112892786973,0.74941063727839,36958.0
519,ac1-134,30010.237735849056,1353.9358480239875,62831.616021728514,57769.52509765625,407.80517945913925,0.7258566037735849,30014.0
520,ac1-218,37971.27155172414,973.907201126384,62124.0119140625,58186.83008422851,439.134059500005,0.6159999999999999,38014.0
521,ac1-435,32998.02780603594,1952.30791717884,69327.05885620117,62033.29343872071,455.3359566764525,0.7764910139030178,33010.0
522,ac2-276,33949.236377590176,1607.555417981256,63992.81250610352,58277.54855957032,429.55952921335006,0.7439999999999999,33966.0
524,ac1-022,38000.43700265252,1815.4964757140497,62124.0119140625,55701.14385986329,437.2824805014351,0.7759999999999999,38014.0
525,ac1-027,32998.74684484039,1212.637810203834,61960.71865844727,57352.22011108399,430.9621306709471,0.7199821826280622,33010.0
526,ac1-522,34002.18152085037,1033.9227669754364,57207.07055053711,53378.75089111329,417.0256143102174,0.0,34016.0
527,ac2-002,37001.50649975927,2659.5509728714496,65226.58377075196,56499.4664428711,444.3781700884312,0.7770438131921039,37014.0
528,ac1-030,36999.11169513797,2040.7899280411464,62922.33449707032,55973.29928588867,440.5919195348007,0.0,37018.0
530,ac2-274,33998.48628048781,999.4830654579024,58531.56029052735,54757.6717163086,427.8537815773303,0.7120365853658535,34012.0
531,ac1-571,34999.99750623442,2016.9583275713655,72266.3374572754,64863.709869384766,443.23896669049327,0.704,35018.0
532,ac2-441,36942.713080168774,1072.4942463299058,66369.6365600586,61960.71865844727,442.49170494909407,0.76,36960.0
533,ac2-156,37996.58506856272,2571.969909059262,69018.61604003907,60273.355017089845,441.01806135950295,0.776,38014.0
534,ac2-199,37999.76941866145,1324.1219293684512,63702.51338500977,58858.146801757815,439.1566520403692,0.728,38018.0
537,ac2-100,35995.62257958648,1796.647035294833,65371.73333129883,59311.7391784668,438.09325525008813,0.728,36014.0
538,ac2-165,33949.432671081675,1325.704272121301,63956.5251159668,59039.58375244141,425.74674327866813,0.768,33958.0
539,ac2-203,37999.252358490565,1809.0909146328213,66206.34330444336,59783.47525024415,446.4205690082457,0.7759999999999999,38014.0
540,ac1-270,37997.400207540646,1758.014643525009,65480.59550170899,59184.73331298828,441.42333314001223,0.776,38014.0
541,ac2-124,35712.29869524697,2734.059057935652,73137.23482055664,63085.62775268555,438.58475301396163,0.5111910531220877,36014.0
542,ac2-029,36999.30211927058,2772.9922238790323,68202.1497619629,58821.8594116211,443.97210614428695,0.7104011828486938,37010.0
543,ac2-234,37944.23136553369,1254.9741279316063,62813.47232666016,58186.83008422851,438.39172083805147,0.76,37958.0
544,ac1-011,36206.3737704918,1143.131991489126,61724.8506225586,57370.363806152345,440.8830120979851,0.6639999999999999,37006.0
545,ac2-458,35000.77394209354,1300.3313335650182,61997.00604858399,57188.92685546875,435.12519323676116,0.76,35012.0
547,ac1-075,36996.55509355509,1761.6719804556826,69671.7890625,63357.78317871095,446.51824871950396,0.7524074844074842,37014.0
548,ac2-350,37999.2673920211,1783.6282722376047,60309.642407226565,54431.085205078125,438.3178672296333,0.7599841740850642,38014.0
550,ac2-435,35719.813273340835,1065.2731070512857,67639.69521484376,63230.77731323242,444.4578451764362,0.7668931383577053,36948.0
551,ac2-054,36942.81468218442,1091.5411124980596,63593.65121459961,59420.60134887695,445.47619995919854,0.7759999999999999,36954.0
552,ac2-417,33000.57076566125,1924.517113960968,69508.49580688476,62505.02951049805,438.59542197121954,0.6962598607888631,33010.0
554,ac1-202,38644.834912043305,2701.349531861931,64428.26118774415,55537.85060424805,443.70445458238964,0.7787171853856562,39014.0
555,ac1-554,35994.79542203147,2710.441163268049,72030.46942138672,62341.73625488282,440.58117673065243,0.7456676885346413,36014.0
557,ac1-148,38001.84582441113,1103.4786492332903,56100.3051513672,52199.41071166992,437.958714880231,0.7379357601713061,38014.0
558,ac1-449,35000.157549234136,1121.6502869687574,64555.26705322266,60309.642407226565,439.637513742126,0.6219635302698759,35018.0
559,ac2-179,33996.46551724138,973.683229803438,63992.81250610352,60110.06176147461,427.19316192658096,0.704,34012.0
560,ac2-064,35999.13956118525,2604.304034252204,69145.62190551759,60200.78023681641,437.6683577249008,0.7357683781949784,36014.0
561,ac1-577,36999.16703136397,1216.1546989195251,64319.39901733399,59710.9004699707,442.0829029508992,0.612288840262582,37014.0
562,ac2-223,36997.186392629344,1243.5511552619382,63974.66881103516,59348.02656860352,441.0009607947658,0.7599999999999999,37014.0
563,ac1-530,33895.45167853509,1282.1666402629571,63176.34622802734,58259.40486450196,430.51801259922894,0.6960406917599187,34010.0
564,ac1-548,39000.963005780344,1296.7582175548048,61271.25824584961,56662.759698486334,443.32026249449797,0.7019884393063582,39020.0
565,ac1-280,38000.297288019225,1956.4311840097853,64464.54857788086,57914.674658203134,440.87311766227583,0.7279999999999999,38010.0
568,ac2-159,30011.246511627905,1338.9459357121773,63248.92100830079,58132.39899902343,403.56599665273194,0.7759999999999999,30018.0
569,ac2-157,33563.849857201145,2936.6614890547235,72556.63657836914,61978.86235351562,443.6662335544771,0.7759999999999999,34950.0
570,ac2-451,36999.84846153846,1674.3153937149857,66061.19374389648,60182.636541748056,442.77076640170844,0.7359999999999998,37022.0
571,ac1-256,37999.489058524174,1566.5443402903695,60073.774371337895,54793.95910644532,437.00537196302724,0.6639592875318066,38006.0
572,ac1-426,32000.41226993865,2641.7012633244744,71595.02073974609,61724.8506225586,444.01045105355587,0.7599999999999998,32020.0
573,ac2-125,36944.72494845361,2825.237289670273,68075.14389648438,58404.55442504883,443.8059999600312,0.7599389690721648,36964.0
574,ac2-188,38940.18883528601,1173.6971382296326,62541.31690063477,58295.69225463867,446.58009278655373,0.7747098552722259,38958.0
575,ac1-221,36001.73293768546,1284.7902830620012,65988.61896362304,61198.68346557618,440.6110849604903,0.7599999999999999,36014.0
577,ac1-565,36998.139626352015,1068.7817788400728,67748.55738525391,63466.6453491211,442.21616492365746,0.741904761904762,37018.0
578,ac2-103,36999.557125051935,2773.0444589684657,67313.10870361328,57823.95618286133,442.63813774053295,0.7599999999999999,37016.0
579,ac2-146,36998.31433506045,1302.02059861447,67077.2406677246,62196.586694335936,444.20907945694773,0.7599999999999999,37014.0
580,ac1-347,35996.30815035356,1746.8182017898885,72048.61311645508,65426.1644165039,443.7366247237024,0.7360089318943057,36014.0
581,ac1-037,36448.13542409123,1882.8086031553232,71431.72748413085,64518.979663085935,445.12250293674026,0.76,37004.0
582,ac2-194,36940.35011102887,1715.352824613465,61234.97085571289,55555.99429931641,441.4791375879956,0.7439999999999999,36954.0
583,ac2-178,32575.23475609756,1090.7110001638675,70361.24947509766,65770.89462280273,427.56141031177776,0.7039999999999997,32954.0
584,ac2-006,36946.789452815225,2967.200176449973,70560.83012084961,60436.64827270508,443.77055165716087,0.7631086439333861,36970.0
585,ac2-197,33300.19010356732,2882.952204785722,71776.45769042968,61289.40194091797,452.08017835413176,0.7742453394706558,34946.0
